Date,Visitor,G,Home,G,,Att.,LOG,Notes
2008-01-24,Montreal Canadiens,4,New Jersey Devils,3,,14257,,
2008-01-24,Atlanta Thrashers,1,New York Rangers,2,SO,18200,,
2008-01-24,Pittsburgh Penguins,3,Philadelphia Flyers,4,,19807,,
2008-01-24,Nashville Predators,3,Phoenix Coyotes,4,OT,12622,,
2008-01-24,St. Louis Blues,1,San Jose Sharks,4,,17142,,
2008-01-24,Ottawa Senators,8,Tampa Bay Lightning,4,,16346,,
2008-01-24,Toronto Maple Leafs,1,Washington Capitals,2,,14094,,
2008-01-29,Nashville Predators,1,Boston Bruins,3,,14150,,
2008-01-29,New York Rangers,1,Carolina Hurricanes,3,,17793,,
2008-01-29,Phoenix Coyotes,4,Columbus Blue Jackets,2,,15127,,
2008-01-29,San Jose Sharks,3,Edmonton Oilers,0,,16839,,
2008-01-29,Washington Capitals,0,Montreal Canadiens,4,,21273,,
2008-01-29,Pittsburgh Penguins,4,New Jersey Devils,2,,13595,,
2008-01-29,Ottawa Senators,5,New York Islanders,2,,9546,,
2008-01-29,Los Angeles Kings,2,Philadelphia Flyers,3,OT,19127,,
2008-01-29,Buffalo Sabres,4,Tampa Bay Lightning,2,,18920,,
2008-01-29,St. Louis Blues,3,Toronto Maple Leafs,2,,19363,,
2008-01-29,Dallas Stars,4,Vancouver Canucks,3,,18630,,
2008-01-30,Pittsburgh Penguins,1,Atlanta Thrashers,4,,14070,,
2008-01-30,San Jose Sharks,4,Calgary Flames,5,,19289,,
2008-01-30,Chicago Blackhawks,3,Colorado Avalanche,6,,15348,,
2008-01-30,Phoenix Coyotes,2,Detroit Red Wings,3,,17591,,
2008-01-30,Buffalo Sabres,1,Florida Panthers,0,,14024,,
2008-01-30,Anaheim Ducks,1,Minnesota Wild,5,,18568,,
2008-01-31,Toronto Maple Leafs,2,Carolina Hurricanes,3,OT,15159,,
2008-01-31,Columbus Blue Jackets,2,Nashville Predators,4,,13745,,
2008-01-31,Los Angeles Kings,3,New York Islanders,1,,10148,,
2008-01-31,Boston Bruins,4,Ottawa Senators,1,,19959,,
2008-01-31,New York Rangers,4,Philadelphia Flyers,0,,19670,,
2008-01-31,Vancouver Canucks,3,Tampa Bay Lightning,4,,17019,,
2008-01-31,Montreal Canadiens,4,Washington Capitals,5,OT,14930,,
2008-02-01,Buffalo Sabres,4,Atlanta Thrashers,5,SO,17064,,
2008-02-01,Colorado Avalanche,0,Detroit Red Wings,2,,20066,,
2008-02-01,Dallas Stars,4,Edmonton Oilers,1,,16839,,
2008-02-01,Vancouver Canucks,3,Florida Panthers,4,SO,17523,,
2008-02-01,New York Rangers,3,New Jersey Devils,1,,17625,,
2008-02-01,Anaheim Ducks,0,St. Louis Blues,1,SO,19150,,
2008-02-02,Detroit Red Wings,3,Boston Bruins,1,,17565,,
2008-02-02,Minnesota Wild,4,Columbus Blue Jackets,1,,18529,,
2008-02-02,Dallas Stars,2,Calgary Flames,1,,19289,,
2008-02-02,New York Islanders,1,Montreal Canadiens,4,,21273,,
2008-02-02,Los Angeles Kings,3,New Jersey Devils,6,,15279,,
2008-02-02,Phoenix Coyotes,2,Nashville Predators,3,OT,17113,,
2008-02-02,Anaheim Ducks,0,Philadelphia Flyers,3,,19822,,
2008-02-02,Carolina Hurricanes,1,Pittsburgh Penguins,4,,17058,,
2008-02-02,Chicago Blackhawks,2,San Jose Sharks,3,SO,17496,,
2008-02-02,Colorado Avalanche,6,St. Louis Blues,4,,19150,,
2008-02-02,Florida Panthers,3,Tampa Bay Lightning,2,,19977,,
2008-02-02,Ottawa Senators,2,Toronto Maple Leafs,4,,19543,,
2008-02-02,Atlanta Thrashers,2,Washington Capitals,0,,17205,,
2008-02-03,New York Rangers,5,Montreal Canadiens,3,,21273,,
2008-02-04,Phoenix Coyotes,4,Colorado Avalanche,3,OT,14381,,
2008-02-04,Calgary Flames,0,Edmonton Oilers,5,,16839,,
2008-02-04,Pittsburgh Penguins,3,New Jersey Devils,4,OT,13012,,
2008-02-05,Philadelphia Flyers,3,Atlanta Thrashers,2,,15082,,
2008-02-05,Buffalo Sabres,4,Boston Bruins,2,,13427,,
2008-02-05,Washington Capitals,4,Columbus Blue Jackets,3,OT,14450,,
2008-02-05,Phoenix Coyotes,3,Calgary Flames,4,SO,19289,,
2008-02-05,Vancouver Canucks,2,Dallas Stars,3,SO,17642,,
2008-02-05,Detroit Red Wings,3,Minnesota Wild,2,OT,18568,,
2008-02-05,Ottawa Senators,3,Montreal Canadiens,4,,21273,,
2008-02-05,Carolina Hurricanes,0,Nashville Predators,1,,13949,,
2008-02-05,Anaheim Ducks,3,New York Islanders,0,,9649,,
2008-02-05,Los Angeles Kings,4,New York Rangers,2,,18200,,
2008-02-05,Tampa Bay Lightning,5,St. Louis Blues,4,,17150,,
2008-02-05,Florida Panthers,8,Toronto Maple Leafs,0,,19430,,
2008-02-06,New Jersey Devils,2,Buffalo Sabres,3,SO,18690,,
2008-02-06,Chicago Blackhawks,1,Edmonton Oilers,4,,16839,,
2008-02-06,Washington Capitals,4,Philadelphia Flyers,3,,19778,,
2008-02-06,Colorado Avalanche,3,San Jose Sharks,1,,17087,,
2008-02-07,Vancouver Canucks,2,Atlanta Thrashers,1,,16813,,
2008-02-07,Chicago Blackhawks,3,Calgary Flames,1,,19289,,
2008-02-07,Los Angeles Kings,5,Detroit Red Wings,3,,18852,,
2008-02-07,Dallas Stars,1,Minnesota Wild,0,,18568,,
2008-02-07,Toronto Maple Leafs,4,Montreal Canadiens,2,,21273,,
2008-02-07,Tampa Bay Lightning,2,Nashville Predators,1,OT,13959,,
2008-02-07,Anaheim Ducks,4,New York Rangers,1,,18200,,
2008-02-07,Florida Panthers,4,Ottawa Senators,5,,19435,,
2008-02-07,Columbus Blue Jackets,2,Phoenix Coyotes,1,,13918,,
2008-02-07,New York Islanders,3,Pittsburgh Penguins,4,,17075,,
2008-02-08,Boston Bruins,3,Buffalo Sabres,2,SO,18690,,
2008-02-08,Anaheim Ducks,2,New Jersey Devils,1,,15332,,
2008-02-08,Columbus Blue Jackets,1,San Jose Sharks,2,OT,17210,,
2008-02-08,Carolina Hurricanes,2,Washington Capitals,1,,18204,,
2008-02-09,Tampa Bay Lightning,1,Atlanta Thrashers,2,OT,18879,,
2008-02-09,Florida Panthers,6,Boston Bruins,3,,16893,,
2008-02-09,Edmonton Oilers,1,Calgary Flames,4,,19289,,
2008-02-09,St. Louis Blues,2,Dallas Stars,6,,18584,,
2008-02-09,New York Islanders,3,Minnesota Wild,4,OT,18568,,
2008-02-09,Carolina Hurricanes,1,New Jersey Devils,6,,16257,,
2008-02-09,Montreal Canadiens,1,Ottawa Senators,6,,20292,,
2008-02-09,New York Rangers,2,Philadelphia Flyers,0,,19862,,
2008-02-09,Los Angeles Kings,2,Pittsburgh Penguins,4,,17034,,
2008-02-09,Nashville Predators,3,San Jose Sharks,4,,17496,,
2008-02-09,Detroit Red Wings,2,Toronto Maple Leafs,3,OT,19510,,
2008-02-09,Colorado Avalanche,6,Vancouver Canucks,2,,18630,,
2008-02-10,Florida Panthers,3,Buffalo Sabres,5,,18690,,
2008-02-10,Los Angeles Kings,3,Columbus Blue Jackets,2,SO,15823,,
2008-02-10,Anaheim Ducks,3,Detroit Red Wings,2,,20066,,
2008-02-10,Nashville Predators,6,Phoenix Coyotes,3,,14593,,
2008-02-10,Philadelphia Flyers,3,Pittsburgh Penguins,4,,17132,,
2008-02-10,Minnesota Wild,2,St. Louis Blues,1,SO,16477,,
2008-02-10,Chicago Blackhawks,2,Vancouver Canucks,3,SO,18630,,
2008-02-10,New York Rangers,2,Washington Capitals,3,OT,17873,,
2008-02-11,Phoenix Coyotes,1,Dallas Stars,2,,17622,,
2008-02-12,Carolina Hurricanes,3,Boston Bruins,2,,15300,,
2008-02-12,Anaheim Ducks,2,Colorado Avalanche,1,,16257,,
2008-02-12,Minnesota Wild,2,Edmonton Oilers,4,,16839,,
2008-02-12,Detroit Red Wings,2,Nashville Predators,4,,15692,,
2008-02-12,Philadelphia Flyers,3,New York Islanders,4,,11193,,
2008-02-12,Buffalo Sabres,5,Ottawa Senators,1,,19564,,
2008-02-12,Calgary Flames,4,San Jose Sharks,3,OT,17269,,
2008-02-12,Los Angeles Kings,2,St. Louis Blues,4,,15688,,
2008-02-12,Montreal Canadiens,2,Tampa Bay Lightning,3,,17420,,
2008-02-13,Washington Capitals,2,Atlanta Thrashers,3,SO,15285,,
2008-02-13,Toronto Maple Leafs,0,Buffalo Sabres,1,,18690,,
2008-02-13,Chicago Blackhawks,7,Columbus Blue Jackets,2,,14918,,
2008-02-13,Montreal Canadiens,2,Florida Panthers,1,OT,17100,,
2008-02-13,Ottawa Senators,2,New Jersey Devils,3,OT,12339,,
2008-02-13,Boston Bruins,2,Pittsburgh Penguins,1,,16982,,
2008-02-14,Pittsburgh Penguins,2,Carolina Hurricanes,4,,14922,,
2008-02-14,St. Louis Blues,4,Colorado Avalanche,1,,17131,,
2008-02-14,Chicago Blackhawks,6,Nashville Predators,1,,16937,,
2008-02-14,Tampa Bay Lightning,5,Philadelphia Flyers,3,,19336,,
2008-02-14,Dallas Stars,2,Phoenix Coyotes,5,,12885,,
2008-02-14,Edmonton Oilers,3,San Jose Sharks,2,,17496,,
2008-02-14,New York Islanders,5,Toronto Maple Leafs,4,,19227,,
2008-02-14,Minnesota Wild,5,Vancouver Canucks,4,SO,18630,,
2008-02-15,Dallas Stars,4,Anaheim Ducks,2,,17323,,
2008-02-15,Columbus Blue Jackets,5,Detroit Red Wings,1,,20066,,
2008-02-15,Washington Capitals,2,Florida Panthers,4,,16202,,
2008-02-15,Calgary Flames,3,Los Angeles Kings,6,,18118,,
2008-02-15,Atlanta Thrashers,4,New Jersey Devils,3,SO,14475,,
2008-02-16,Florida Panthers,4,Carolina Hurricanes,5,,17737,,
2008-02-16,Philadelphia Flyers,0,Montreal Canadiens,1,,21273,,
2008-02-16,St. Louis Blues,1,Nashville Predators,2,OT,17113,,
2008-02-16,Atlanta Thrashers,1,New York Islanders,4,,16234,,
2008-02-16,Buffalo Sabres,1,New York Rangers,5,,18200,,
2008-02-16,New Jersey Devils,3,Ottawa Senators,2,,20201,,
2008-02-16,Los Angeles Kings,3,Phoenix Coyotes,4,,17997,,
2008-02-16,Washington Capitals,3,Tampa Bay Lightning,2,,20454,,
2008-02-16,Boston Bruins,3,Toronto Maple Leafs,4,OT,19481,,
2008-02-16,Edmonton Oilers,2,Vancouver Canucks,4,,18630,,
2008-02-17,Calgary Flames,2,Anaheim Ducks,4,,17174,,
2008-02-17,Pittsburgh Penguins,4,Buffalo Sabres,1,,18690,,
2008-02-17,Colorado Avalanche,1,Chicago Blackhawks,2,,21715,,
2008-02-17,Detroit Red Wings,0,Dallas Stars,1,,18584,,
2008-02-17,Nashville Predators,4,Minnesota Wild,5,OT,18568,,
2008-02-17,San Jose Sharks,1,New York Rangers,3,,18200,,
2008-02-17,Montreal Canadiens,5,Philadelphia Flyers,3,,19611,,
2008-02-17,Columbus Blue Jackets,1,St. Louis Blues,5,,19150,,
2008-02-18,Detroit Red Wings,4,Colorado Avalanche,0,,18007,,
2008-02-18,Phoenix Coyotes,4,Los Angeles Kings,0,,16617,,
2008-02-18,Carolina Hurricanes,1,New Jersey Devils,5,,16182,,
2008-02-18,San Jose Sharks,2,New York Islanders,3,,16234,,
2008-02-19,Boston Bruins,3,Carolina Hurricanes,2,SO,17552,,
2008-02-19,Vancouver Canucks,3,Minnesota Wild,2,OT,18568,,
2008-02-19,New York Rangers,5,Montreal Canadiens,6,SO,21273,,
2008-02-19,Edmonton Oilers,4,Nashville Predators,5,,13466,,
2008-02-19,Philadelphia Flyers,2,Ottawa Senators,3,SO,19729,,
2008-02-19,Calgary Flames,4,Phoenix Coyotes,1,,15208,,
2008-02-19,Florida Panthers,2,Pittsburgh Penguins,3,,17075,,
2008-02-19,Chicago Blackhawks,1,St. Louis Blues,5,,19150,,
2008-02-19,Columbus Blue Jackets,1,Toronto Maple Leafs,3,,19347,,
2008-02-20,Colorado Avalanche,2,Anaheim Ducks,3,SO,17174,,
2008-02-20,Tampa Bay Lightning,3,Buffalo Sabres,4,OT,18690,,
2008-02-20,Minnesota Wild,0,Chicago Blackhawks,3,,17812,,
2008-02-20,Calgary Flames,3,Dallas Stars,2,,18584,,
2008-02-20,San Jose Sharks,2,New Jersey Devils,3,,13855,,
2008-02-20,New York Islanders,3,Washington Capitals,2,SO,17584,,
2008-02-21,Atlanta Thrashers,3,Carolina Hurricanes,5,,13548,,
2008-02-21,Boston Bruins,5,Florida Panthers,4,SO,14992,,
2008-02-21,St. Louis Blues,1,Los Angeles Kings,5,,14132,,
2008-02-21,Pittsburgh Penguins,5,Montreal Canadiens,4,,21273,,
2008-02-21,Vancouver Canucks,3,Nashville Predators,2,SO,17113,,
2008-02-21,Tampa Bay Lightning,0,New York Islanders,1,,12382,,
2008-02-21,Columbus Blue Jackets,3,Ottawa Senators,2,SO,19612,,
2008-02-21,San Jose Sharks,3,Philadelphia Flyers,1,,19487,,
2008-02-21,Buffalo Sabres,5,Toronto Maple Leafs,1,,19467,,
2008-02-22,St. Louis Blues,1,Anaheim Ducks,2,OT,17174,,
2008-02-22,Detroit Red Wings,0,Calgary Flames,1,,19289,,
2008-02-22,Edmonton Oilers,2,Dallas Stars,5,,18564,,
2008-02-22,Colorado Avalanche,3,Phoenix Coyotes,2,SO,15882,,
2008-02-23,New York Rangers,4,Buffalo Sabres,3,,18690,,
2008-02-23,Washington Capitals,3,Carolina Hurricanes,6,,18680,,
2008-02-23,Chicago Blackhawks,6,Los Angeles Kings,5,OT,18118,,
2008-02-23,Columbus Blue Jackets,3,Montreal Canadiens,0,,21273,,
2008-02-23,New York Islanders,2,New Jersey Devils,4,,17625,,
2008-02-23,Dallas Stars,6,Nashville Predators,3,,17113,,
2008-02-23,Florida Panthers,2,Philadelphia Flyers,1,OT,19629,,
2008-02-23,Ottawa Senators,4,Pittsburgh Penguins,3,OT,17132,,
2008-02-23,Boston Bruins,5,Tampa Bay Lightning,3,,20519,,
2008-02-23,Atlanta Thrashers,1,Toronto Maple Leafs,3,,19390,,
2008-02-23,Detroit Red Wings,1,Vancouver Canucks,4,,18630,,
2008-02-24,Chicago Blackhawks,3,Anaheim Ducks,6,,17174,,
2008-02-24,Colorado Avalanche,2,Edmonton Oilers,3,,16839,,
2008-02-24,Calgary Flames,2,Minnesota Wild,1,,18568,,
2008-02-24,Florida Panthers,0,New York Rangers,5,,18200,,
2008-02-24,St. Louis Blues,0,Phoenix Coyotes,2,,14845,,
2008-02-24,San Jose Sharks,2,Pittsburgh Penguins,1,SO,17132,,
2008-02-24,New Jersey Devils,2,Washington Capitals,1,OT,18277,,
2008-02-25,Philadelphia Flyers,4,Buffalo Sabres,3,SO,18690,,
2008-02-25,Toronto Maple Leafs,5,Ottawa Senators,0,,19861,,
2008-02-26,Ottawa Senators,0,Boston Bruins,4,,13451,,
2008-02-26,New Jersey Devils,1,Carolina Hurricanes,2,OT,15466,,
2008-02-26,Colorado Avalanche,3,Calgary Flames,2,OT,19289,,
2008-02-26,Detroit Red Wings,3,Edmonton Oilers,4,SO,16839,,
2008-02-26,Atlanta Thrashers,1,Montreal Canadiens,5,,21273,,
2008-02-26,Pittsburgh Penguins,4,New York Islanders,2,,11258,,
2008-02-26,Dallas Stars,3,St. Louis Blues,1,,19150,,
2008-02-26,Minnesota Wild,1,Washington Capitals,4,,17391,,
2008-02-27,Nashville Predators,4,Buffalo Sabres,8,,18690,,
2008-02-27,San Jose Sharks,4,Columbus Blue Jackets,2,,16029,,
2008-02-27,Phoenix Coyotes,0,Chicago Blackhawks,1,,14799,,
2008-02-27,Toronto Maple Leafs,4,Florida Panthers,3,SO,14557,,
2008-02-27,Minnesota Wild,3,Tampa Bay Lightning,2,,17211,,
2008-02-27,Colorado Avalanche,3,Vancouver Canucks,2,SO,18630,,
2008-02-28,New York Islanders,5,Atlanta Thrashers,4,OT,16332,,
2008-02-28,Pittsburgh Penguins,1,Boston Bruins,5,,17565,,
2008-02-28,New York Rangers,4,Carolina Hurricanes,2,,16041,,
2008-02-28,Chicago Blackhawks,4,Dallas Stars,7,,18584,,
2008-02-28,Los Angeles Kings,4,Edmonton Oilers,5,,16839,,
2008-02-28,Ottawa Senators,1,Philadelphia Flyers,3,,19567,,
2008-02-28,Phoenix Coyotes,2,St. Louis Blues,1,,17867,,
2008-02-29,Calgary Flames,1,Anaheim Ducks,3,,17174,,
2008-02-29,Montreal Canadiens,6,Buffalo Sabres,2,,18690,,
2008-02-29,San Jose Sharks,3,Detroit Red Wings,2,,20066,,
2008-02-29,Minnesota Wild,3,Florida Panthers,2,,16927,,
2008-02-29,Washington Capitals,4,New Jersey Devils,0,,16580,,
2008-02-29,Toronto Maple Leafs,2,Tampa Bay Lightning,3,OT,20641,,
2008-02-29,Columbus Blue Jackets,3,Vancouver Canucks,2,OT,18630,,
2008-03-01,Atlanta Thrashers,2,Boston Bruins,3,SO,17565,,
2008-03-01,Tampa Bay Lightning,1,Carolina Hurricanes,5,,16831,,
2008-03-01,Los Angeles Kings,2,Colorado Avalanche,5,,18007,,
2008-03-01,Nashville Predators,3,Dallas Stars,1,,18584,,
2008-03-01,New Jersey Devils,1,Montreal Canadiens,2,,21273,,
2008-03-01,Philadelphia Flyers,4,New York Islanders,1,,15136,,
2008-03-01,Pittsburgh Penguins,4,Ottawa Senators,5,,20153,,
2008-03-01,Calgary Flames,3,Phoenix Coyotes,1,,17529,,
2008-03-01,San Jose Sharks,2,St. Louis Blues,0,,19150,,
2008-03-01,Toronto Maple Leafs,3,Washington Capitals,2,,18277,,
2008-03-02,Detroit Red Wings,4,Buffalo Sabres,2,,18690,,
2008-03-02,Vancouver Canucks,1,Chicago Blackhawks,4,,19670,,
2008-03-02,Columbus Blue Jackets,3,Edmonton Oilers,4,SO,16839,,
2008-03-02,Los Angeles Kings,1,Minnesota Wild,2,OT,18568,,
2008-03-02,Florida Panthers,1,New York Islanders,0,,15314,,
2008-03-02,Philadelphia Flyers,4,New York Rangers,5,SO,18200,,
2008-03-02,Atlanta Thrashers,2,Pittsburgh Penguins,3,SO,17132,,
2008-03-03,Ottawa Senators,1,Anaheim Ducks,3,,17174,,
2008-03-03,Montreal Canadiens,4,San Jose Sharks,6,,17496,,
2008-03-03,Boston Bruins,2,Washington Capitals,10,,17189,,
2008-03-04,Florida Panthers,1,Boston Bruins,0,OT,14473,,
2008-03-04,Columbus Blue Jackets,0,Calgary Flames,1,,19289,,
2008-03-04,Vancouver Canucks,1,Colorado Avalanche,2,,17621,,
2008-03-04,Nashville Predators,5,Edmonton Oilers,1,,16839,,
2008-03-04,Chicago Blackhawks,4,Minnesota Wild,2,,18568,,
2008-03-04,New York Islanders,4,New York Rangers,3,SO,18200,,
2008-03-04,Buffalo Sabres,5,Philadelphia Flyers,2,,19516,,
2008-03-04,Los Angeles Kings,2,St. Louis Blues,3,,14973,,
2008-03-04,Pittsburgh Penguins,2,Tampa Bay Lightning,0,,19206,,
2008-03-04,New Jersey Devils,4,Toronto Maple Leafs,1,,19507,,
2008-03-05,Carolina Hurricanes,6,Atlanta Thrashers,3,,13032,,
2008-03-05,Washington Capitals,3,Buffalo Sabres,1,,18690,,
2008-03-05,Anaheim Ducks,0,Chicago Blackhawks,3,,16666,,
2008-03-05,Phoenix Coyotes,2,Dallas Stars,1,,17942,,
2008-03-05,St. Louis Blues,1,Detroit Red Wings,4,,18064,,
2008-03-05,Ottawa Senators,2,San Jose Sharks,3,OT,17496,,
2008-03-06,Toronto Maple Leafs,8,Boston Bruins,2,,15483,,
2008-03-06,Minnesota Wild,2,Carolina Hurricanes,3,,16297,,
2008-03-06,Anaheim Ducks,0,Colorado Avalanche,1,,18007,,
2008-03-06,Pittsburgh Penguins,2,Florida Panthers,5,,17012,,
2008-03-06,Ottawa Senators,0,Los Angeles Kings,2,,17580,,
2008-03-06,New York Rangers,4,New York Islanders,1,,16234,,
2008-03-06,Tampa Bay Lightning,2,Philadelphia Flyers,3,,19217,,
2008-03-06,Montreal Canadiens,4,Phoenix Coyotes,2,,14841,,
2008-03-06,Nashville Predators,2,Vancouver Canucks,6,,18630,,
2008-03-07,Minnesota Wild,2,Atlanta Thrashers,3,SO,18709,,
2008-03-07,Edmonton Oilers,2,Columbus Blue Jackets,1,OT,14933,,
2008-03-07,Nashville Predators,2,Calgary Flames,1,OT,19289,,
2008-03-07,San Jose Sharks,3,Chicago Blackhawks,2,,21908,,
2008-03-07,Tampa Bay Lightning,1,New Jersey Devils,2,OT,15670,,
2008-03-08,Washington Capitals,1,Boston Bruins,2,,17565,,
2008-03-08,Buffalo Sabres,3,Carolina Hurricanes,4,OT,18808,,
2008-03-08,Dallas Stars,1,Colorado Avalanche,3,,18007,,
2008-03-08,Atlanta Thrashers,2,Florida Panthers,3,OT,16614,,
2008-03-08,Montreal Canadiens,5,Los Angeles Kings,2,,18118,,
2008-03-08,New York Islanders,1,Philadelphia Flyers,4,,19748,,
2008-03-08,Ottawa Senators,4,Phoenix Coyotes,2,,16922,,
2008-03-08,New Jersey Devils,2,Toronto Maple Leafs,1,,19469,,
2008-03-08,St. Louis Blues,2,Vancouver Canucks,4,,18630,,
2008-03-09,Montreal Canadiens,1,Anaheim Ducks,3,,17174,,
2008-03-09,Tampa Bay Lightning,3,Columbus Blue Jackets,5,,14796,,
2008-03-09,Edmonton Oilers,6,Chicago Blackhawks,5,OT,20619,,
2008-03-09,Colorado Avalanche,0,Dallas Stars,3,,18532,,
2008-03-09,Nashville Predators,3,Detroit Red Wings,4,,20066,,
2008-03-09,San Jose Sharks,3,Minnesota Wild,2,SO,18568,,
2008-03-09,Boston Bruins,0,New York Rangers,1,SO,18200,,
2008-03-09,Pittsburgh Penguins,4,Washington Capitals,2,,18277,,
2008-03-10,New York Rangers,3,Buffalo Sabres,2,SO,18690,,
2008-03-10,St. Louis Blues,3,Calgary Flames,7,,19289,,
2008-03-10,Vancouver Canucks,2,Los Angeles Kings,1,OT,14653,,
2008-03-11,Colorado Avalanche,5,Atlanta Thrashers,2,,14089,,
2008-03-11,Chicago Blackhawks,1,Detroit Red Wings,3,,18632,,
2008-03-11,St. Louis Blues,3,Edmonton Oilers,4,OT,16839,,
2008-03-11,New Jersey Devils,0,Montreal Canadiens,4,,21273,,
2008-03-11,San Jose Sharks,2,Nashville Predators,1,,14965,,
2008-03-11,Boston Bruins,1,Ottawa Senators,4,,20143,,
2008-03-11,Anaheim Ducks,2,Phoenix Coyotes,3,SO,14683,,
2008-03-11,New York Islanders,4,Tampa Bay Lightning,8,,19111,,
2008-03-11,Philadelphia Flyers,3,Toronto Maple Leafs,4,OT,19507,,
2008-03-12,Vancouver Canucks,1,Anaheim Ducks,4,,17174,,
2008-03-12,Carolina Hurricanes,3,Chicago Blackhawks,0,,18210,,
2008-03-12,New York Islanders,2,Florida Panthers,4,,15233,,
2008-03-12,Toronto Maple Leafs,3,Philadelphia Flyers,2,,19642,,
2008-03-12,Buffalo Sabres,3,Pittsburgh Penguins,7,,17132,,
2008-03-12,Calgary Flames,2,Washington Capitals,3,,17560,,
2008-03-13,Calgary Flames,4,Atlanta Thrashers,6,,16244,,
2008-03-13,Tampa Bay Lightning,3,Boston Bruins,1,,13373,,
2008-03-13,Edmonton Oilers,1,Colorado Avalanche,5,,18007,,
2008-03-13,Dallas Stars,3,Detroit Red Wings,5,,19453,,
2008-03-13,New Jersey Devils,4,Minnesota Wild,3,SO,18568,,
2008-03-13,Ottawa Senators,3,Montreal Canadiens,0,,21273,,
2008-03-13,Los Angeles Kings,4,Nashville Predators,1,,15853,,
2008-03-13,Vancouver Canucks,0,Phoenix Coyotes,2,,15562,,
2008-03-14,Carolina Hurricanes,1,Buffalo Sabres,7,,18690,,
2008-03-14,Chicago Blackhawks,6,Columbus Blue Jackets,3,,15699,,
2008-03-14,New York Rangers,2,Florida Panthers,3,,19321,,
2008-03-14,St. Louis Blues,1,San Jose Sharks,4,,17496,,
2008-03-14,Atlanta Thrashers,1,Washington Capitals,4,,18208,,
2008-03-15,St. Louis Blues,2,Anaheim Ducks,5,,17174,,
2008-03-15,Philadelphia Flyers,2,Boston Bruins,3,OT,17565,,
2008-03-15,New Jersey Devils,4,Colorado Avalanche,2,,18007,,
2008-03-15,Vancouver Canucks,4,Dallas Stars,3,,18584,,
2008-03-15,Nashville Predators,3,Detroit Red Wings,1,,20066,,
2008-03-15,Los Angeles Kings,0,Minnesota Wild,2,,18568,,
2008-03-15,New York Islanders,0,Montreal Canadiens,3,,21273,,
2008-03-15,Edmonton Oilers,5,Phoenix Coyotes,2,,17947,,
2008-03-15,New York Rangers,0,Tampa Bay Lightning,3,,20926,,
2008-03-15,Buffalo Sabres,6,Toronto Maple Leafs,2,,19462,,
2008-03-16,Ottawa Senators,1,Carolina Hurricanes,5,,18680,,
2008-03-16,Detroit Red Wings,3,Columbus Blue Jackets,4,,18188,,
2008-03-16,Calgary Flames,4,Chicago Blackhawks,2,,20717,,
2008-03-16,Atlanta Thrashers,1,Florida Panthers,3,,15704,,
2008-03-16,Philadelphia Flyers,1,Pittsburgh Penguins,7,,17132,,
2008-03-16,Edmonton Oilers,2,San Jose Sharks,1,SO,17496,,
2008-03-16,Boston Bruins,1,Washington Capitals,2,SO,18277,,
2008-03-17,Colorado Avalanche,1,Minnesota Wild,3,,18568,,
2008-03-17,Phoenix Coyotes,1,Vancouver Canucks,3,,18630,,
2008-03-18,Calgary Flames,0,Columbus Blue Jackets,3,,14270,,
2008-03-18,Phoenix Coyotes,4,Edmonton Oilers,8,,16839,,
2008-03-18,San Jose Sharks,2,Los Angeles Kings,1,,16784,,
2008-03-18,St. Louis Blues,4,Montreal Canadiens,3,SO,21273,,
2008-03-18,Washington Capitals,4,Nashville Predators,2,,17113,,
2008-03-18,Toronto Maple Leafs,3,New York Islanders,1,,13134,,
2008-03-18,Pittsburgh Penguins,2,New York Rangers,5,,18200,,
2008-03-18,Atlanta Thrashers,2,Philadelphia Flyers,3,,19564,,
2008-03-19,Carolina Hurricanes,5,Atlanta Thrashers,3,,13251,,
2008-03-19,Tampa Bay Lightning,4,Buffalo Sabres,7,,18690,,
2008-03-19,Washington Capitals,0,Chicago Blackhawks,5,,20942,,
2008-03-19,Anaheim Ducks,2,Dallas Stars,1,,18584,,
2008-03-19,Columbus Blue Jackets,1,Detroit Red Wings,3,,19061,,
2008-03-19,New York Rangers,2,New Jersey Devils,1,SO,17625,,
2008-03-19,Minnesota Wild,3,San Jose Sharks,4,SO,17496,,
2008-03-20,Montreal Canadiens,4,Boston Bruins,2,,17565,,
2008-03-20,Colorado Avalanche,1,Calgary Flames,2,,19289,,
2008-03-20,Vancouver Canucks,4,Edmonton Oilers,1,,16839,,
2008-03-20,Carolina Hurricanes,2,Florida Panthers,1,SO,18546,,
2008-03-20,Detroit Red Wings,6,Nashville Predators,3,,17113,,
2008-03-20,St. Louis Blues,2,Ottawa Senators,3,,20027,,
2008-03-20,Los Angeles Kings,6,Phoenix Coyotes,5,SO,14852,,
2008-03-20,Tampa Bay Lightning,2,Pittsburgh Penguins,4,,17044,,
2008-03-21,Washington Capitals,5,Atlanta Thrashers,3,,18562,,
2008-03-21,Toronto Maple Leafs,4,Buffalo Sabres,1,,18690,,
2008-03-21,New York Islanders,3,New Jersey Devils,1,,17075,,
2008-03-21,New York Rangers,3,Philadelphia Flyers,4,SO,19819,,
2008-03-21,Anaheim Ducks,1,San Jose Sharks,2,,17496,,
2008-03-21,Minnesota Wild,2,Vancouver Canucks,1,,18630,,
2008-03-22,Detroit Red Wings,4,Columbus Blue Jackets,1,,17681,,
2008-03-22,Minnesota Wild,4,Calgary Flames,5,,19289,,
