Date,Visitor,G,Home,G,,Att.,LOG,Notes
2007-02-06,Minnesota Wild,2,Dallas Stars,4,,,,
2007-02-06,Vancouver Canucks,5,Edmonton Oilers,2,,,,
2007-02-06,Carolina Hurricanes,2,Montreal Canadiens,1,,,,
2007-02-06,New York Rangers,2,New Jersey Devils,3,SO,,,
2007-02-06,Nashville Predators,1,Pittsburgh Penguins,4,,,,
2007-02-06,Anaheim Ducks,7,San Jose Sharks,4,,,,
2007-02-06,Toronto Maple Leafs,2,St. Louis Blues,1,,,,
2007-02-06,Los Angeles Kings,2,Tampa Bay Lightning,3,SO,,,
2007-02-06,Boston Bruins,3,Washington Capitals,2,SO,,,
2007-02-07,San Jose Sharks,3,Anaheim Ducks,2,,,,
2007-02-07,Ottawa Senators,2,Buffalo Sabres,3,,,,
2007-02-07,Phoenix Coyotes,2,Detroit Red Wings,4,,,,
2007-02-07,Philadelphia Flyers,0,New York Islanders,2,,,,
2007-02-07,Chicago Blackhawks,3,Vancouver Canucks,0,,,,
2007-02-08,Carolina Hurricanes,5,Boston Bruins,2,,,,
2007-02-08,Calgary Flames,1,Columbus Blue Jackets,2,,,,
2007-02-08,Atlanta Thrashers,6,Colorado Avalanche,3,,,,
2007-02-08,Florida Panthers,2,Minnesota Wild,4,,,,
2007-02-08,New York Islanders,0,New Jersey Devils,2,,,,
2007-02-08,Toronto Maple Leafs,2,Nashville Predators,4,,,,
2007-02-08,Montreal Canadiens,1,Ottawa Senators,4,,,,
2007-02-08,Pittsburgh Penguins,5,Philadelphia Flyers,4,SO,,,
2007-02-08,Detroit Red Wings,0,St. Louis Blues,1,,,,
2007-02-08,Los Angeles Kings,3,Washington Capitals,4,OT,,,
2007-02-09,Chicago Blackhawks,1,Edmonton Oilers,2,,,,
2007-02-09,Tampa Bay Lightning,0,New York Rangers,5,,,,
2007-02-10,New York Islanders,3,Boston Bruins,4,SO,,,
2007-02-10,Calgary Flames,2,Buffalo Sabres,3,SO,,,
2007-02-10,Anaheim Ducks,0,Dallas Stars,1,,,,
2007-02-10,Phoenix Coyotes,2,Florida Panthers,5,,,,
2007-02-10,Carolina Hurricanes,4,Minnesota Wild,5,,,,
2007-02-10,Ottawa Senators,5,Montreal Canadiens,3,,,,
2007-02-10,Los Angeles Kings,4,Nashville Predators,1,,,,
2007-02-10,St. Louis Blues,3,Philadelphia Flyers,4,OT,,,
2007-02-10,Pittsburgh Penguins,6,Toronto Maple Leafs,5,OT,,,
2007-02-10,Atlanta Thrashers,2,Vancouver Canucks,3,,,,
2007-02-10,New York Rangers,5,Washington Capitals,2,,,,
2007-02-11,Chicago Blackhawks,5,Columbus Blue Jackets,4,,,,
2007-02-11,Colorado Avalanche,5,Dallas Stars,7,,,,
2007-02-11,Calgary Flames,4,Detroit Red Wings,7,,,,
2007-02-11,Atlanta Thrashers,1,Edmonton Oilers,5,,,,
2007-02-11,Tampa Bay Lightning,4,New Jersey Devils,1,,,,
2007-02-12,Detroit Red Wings,1,Philadelphia Flyers,6,,,,
2007-02-13,Edmonton Oilers,0,Boston Bruins,3,,,,
2007-02-13,Los Angeles Kings,1,Carolina Hurricanes,2,,,,
2007-02-13,Atlanta Thrashers,1,Calgary Flames,4,,,,
2007-02-13,Anaheim Ducks,0,Colorado Avalanche,2,,,,
2007-02-13,Florida Panthers,1,Montreal Canadiens,0,,,,
2007-02-13,San Jose Sharks,6,St. Louis Blues,5,,,,
2007-02-13,Phoenix Coyotes,3,Tampa Bay Lightning,5,,,,
2007-02-13,New York Islanders,3,Toronto Maple Leafs,2,SO,,,
2007-02-14,St. Louis Blues,4,Columbus Blue Jackets,2,,,,
2007-02-14,Detroit Red Wings,3,Dallas Stars,1,,,,
2007-02-14,Vancouver Canucks,3,Minnesota Wild,2,OT,,,
2007-02-14,Montreal Canadiens,2,New Jersey Devils,5,,,,
2007-02-14,San Jose Sharks,0,Nashville Predators,5,,,,
2007-02-14,Florida Panthers,0,Ottawa Senators,4,,,,
2007-02-14,Chicago Blackhawks,4,Pittsburgh Penguins,5,SO,,,
2007-02-15,Edmonton Oilers,1,Buffalo Sabres,2,OT,,,
2007-02-15,New York Rangers,4,Carolina Hurricanes,1,,,,
2007-02-15,Colorado Avalanche,7,Calgary Flames,5,,,,
2007-02-15,Boston Bruins,1,New York Islanders,4,,,,
2007-02-15,Toronto Maple Leafs,4,Philadelphia Flyers,2,,,,
2007-02-15,Anaheim Ducks,5,Phoenix Coyotes,4,OT,,,
2007-02-15,Washington Capitals,2,Tampa Bay Lightning,3,SO,,,
2007-02-16,San Jose Sharks,0,Columbus Blue Jackets,3,,,,
2007-02-16,Vancouver Canucks,2,Chicago Blackhawks,1,SO,,,
2007-02-16,Pittsburgh Penguins,5,New Jersey Devils,4,,,,
2007-02-16,Nashville Predators,0,St. Louis Blues,1,,,,
2007-02-17,Boston Bruins,4,Buffalo Sabres,3,SO,,,
2007-02-17,Colorado Avalanche,2,Calgary Flames,5,,,,
2007-02-17,Tampa Bay Lightning,4,Florida Panthers,5,OT,,,
2007-02-17,Anaheim Ducks,3,Los Angeles Kings,2,SO,,,
2007-02-17,Carolina Hurricanes,5,Montreal Canadiens,3,,,,
2007-02-17,Minnesota Wild,4,Nashville Predators,1,,,,
2007-02-17,New Jersey Devils,2,New York Islanders,0,,,,
2007-02-17,Philadelphia Flyers,5,New York Rangers,3,,,,
2007-02-17,Atlanta Thrashers,3,Ottawa Senators,5,,,,
2007-02-17,Detroit Red Wings,4,Phoenix Coyotes,1,,,,
2007-02-17,Edmonton Oilers,3,Toronto Maple Leafs,4,,,,
2007-02-18,Los Angeles Kings,4,Anaheim Ducks,3,SO,,,
2007-02-18,Montreal Canadiens,3,Columbus Blue Jackets,2,,,,
2007-02-18,San Jose Sharks,2,Dallas Stars,5,,,,
2007-02-18,Chicago Blackhawks,1,New York Rangers,2,,,,
2007-02-18,Washington Capitals,2,Pittsburgh Penguins,3,,,,
2007-02-18,Minnesota Wild,3,St. Louis Blues,5,,,,
2007-02-18,Colorado Avalanche,4,Vancouver Canucks,5,,,,
2007-02-19,Phoenix Coyotes,1,Nashville Predators,4,,,,
2007-02-19,Pittsburgh Penguins,5,New York Islanders,6,,,,
2007-02-19,Boston Bruins,6,Philadelphia Flyers,3,,,,
2007-02-20,Vancouver Canucks,3,Anaheim Ducks,2,OT,,,
2007-02-20,Philadelphia Flyers,3,Buffalo Sabres,6,,,,
2007-02-20,Atlanta Thrashers,3,Carolina Hurricanes,1,,,,
2007-02-20,Calgary Flames,3,Colorado Avalanche,4,,,,
2007-02-20,Dallas Stars,1,Minnesota Wild,2,SO,,,
2007-02-20,Washington Capitals,3,Montreal Canadiens,5,,,,
2007-02-20,New York Rangers,1,New Jersey Devils,2,,,,
2007-02-20,Edmonton Oilers,3,Ottawa Senators,4,SO,,,
2007-02-20,Columbus Blue Jackets,4,St. Louis Blues,5,SO,,,
2007-02-20,Florida Panthers,2,Tampa Bay Lightning,3,SO,,,
2007-02-20,Boston Bruins,3,Toronto Maple Leafs,0,,,,
2007-02-21,Chicago Blackhawks,2,Detroit Red Wings,4,,,,
2007-02-21,San Jose Sharks,3,Washington Capitals,2,SO,,,
2007-02-22,Tampa Bay Lightning,5,Atlanta Thrashers,4,OT,,,
2007-02-22,Ottawa Senators,5,Buffalo Sabres,6,SO,,,
2007-02-22,Philadelphia Flyers,2,Carolina Hurricanes,3,OT,,,
2007-02-22,Edmonton Oilers,4,Columbus Blue Jackets,0,,,,
2007-02-22,San Jose Sharks,2,Chicago Blackhawks,0,,,,
2007-02-22,Minnesota Wild,4,Colorado Avalanche,3,,,,
2007-02-22,Pittsburgh Penguins,2,Florida Panthers,1,OT,,,
2007-02-22,Vancouver Canucks,3,Los Angeles Kings,2,,,,
2007-02-22,Montreal Canadiens,6,Nashville Predators,5,SO,,,
2007-02-22,Toronto Maple Leafs,2,New York Islanders,3,SO,,,
2007-02-22,New Jersey Devils,3,New York Rangers,2,SO,,,
2007-02-22,Calgary Flames,2,Phoenix Coyotes,3,OT,,,
2007-02-23,Anaheim Ducks,1,Dallas Stars,4,,,,
2007-02-23,Edmonton Oilers,4,Detroit Red Wings,3,SO,,,
2007-02-23,Boston Bruins,6,Tampa Bay Lightning,2,,,,
2007-02-24,Carolina Hurricanes,4,Atlanta Thrashers,1,,,,
2007-02-24,San Jose Sharks,4,Calgary Flames,7,,,,
2007-02-24,Boston Bruins,2,Florida Panthers,7,,,,
2007-02-24,Colorado Avalanche,5,Los Angeles Kings,6,SO,,,
2007-02-24,Washington Capitals,4,New Jersey Devils,2,,,,
2007-02-24,Detroit Red Wings,3,Nashville Predators,4,OT,,,
2007-02-24,Montreal Canadiens,2,New York Islanders,3,,,,
2007-02-24,Columbus Blue Jackets,3,New York Rangers,2,,,,
2007-02-24,Buffalo Sabres,5,Ottawa Senators,6,,,,
2007-02-24,Toronto Maple Leafs,5,Philadelphia Flyers,2,,,,
2007-02-25,Colorado Avalanche,3,Anaheim Ducks,5,,,,
2007-02-25,Nashville Predators,4,Columbus Blue Jackets,3,SO,,,
2007-02-25,St. Louis Blues,1,Chicago Blackhawks,5,,,,
2007-02-25,Vancouver Canucks,1,Dallas Stars,2,OT,,,
2007-02-25,Edmonton Oilers,1,Minnesota Wild,4,,,,
2007-02-25,Pittsburgh Penguins,1,Tampa Bay Lightning,5,,,,
2007-02-25,New Jersey Devils,3,Washington Capitals,2,,,,
2007-02-26,Atlanta Thrashers,3,Boston Bruins,2,,,,
2007-02-26,Phoenix Coyotes,2,Calgary Flames,5,,,,
2007-02-26,Toronto Maple Leafs,4,Montreal Canadiens,5,,,,
2007-02-26,Anaheim Ducks,3,San Jose Sharks,2,,,,
2007-02-27,Ottawa Senators,4,Carolina Hurricanes,2,,,,
2007-02-27,Detroit Red Wings,4,Chicago Blackhawks,1,,,,
2007-02-27,Columbus Blue Jackets,2,Colorado Avalanche,3,,,,
2007-02-27,Phoenix Coyotes,3,Edmonton Oilers,0,,,,
2007-02-27,Philadelphia Flyers,5,New York Islanders,6,OT,,,
2007-02-27,Montreal Canadiens,0,New York Rangers,4,,,,
2007-02-27,New Jersey Devils,1,Pittsburgh Penguins,0,,,,
2007-02-27,Vancouver Canucks,1,St. Louis Blues,3,,,,
2007-02-27,Dallas Stars,2,Tampa Bay Lightning,1,OT,,,
2007-02-27,Buffalo Sabres,6,Toronto Maple Leafs,1,,,,
2007-02-27,Florida Panthers,6,Washington Capitals,5,SO,,,
2007-02-28,Minnesota Wild,1,Calgary Flames,2,SO,,,
2007-02-28,Carolina Hurricanes,0,Ottawa Senators,2,,,,
2007-02-28,Nashville Predators,4,San Jose Sharks,3,SO,,,
2007-03-01,Philadelphia Flyers,4,Boston Bruins,3,OT,,,
2007-03-01,Colorado Avalanche,6,Chicago Blackhawks,1,,,,
2007-03-01,Minnesota Wild,5,Edmonton Oilers,0,,,,
2007-03-01,Dallas Stars,1,Florida Panthers,2,OT,,,
2007-03-01,Anaheim Ducks,3,Los Angeles Kings,4,OT,,,
2007-03-01,St. Louis Blues,3,New York Islanders,2,OT,,,
2007-03-01,Pittsburgh Penguins,4,New York Rangers,3,SO,,,
2007-03-01,Phoenix Coyotes,3,Vancouver Canucks,4,,,,
2007-03-01,Tampa Bay Lightning,5,Washington Capitals,4,SO,,,
2007-03-02,San Jose Sharks,1,Anaheim Ducks,3,,,,
2007-03-02,Ottawa Senators,2,Atlanta Thrashers,4,,,,
2007-03-02,Montreal Canadiens,5,Buffalo Sabres,8,,,,
2007-03-02,Pittsburgh Penguins,2,Carolina Hurricanes,3,,,,
2007-03-02,Columbus Blue Jackets,3,Dallas Stars,2,SO,,,
2007-03-02,Chicago Blackhawks,2,Detroit Red Wings,6,,,,
2007-03-02,Toronto Maple Leafs,4,New Jersey Devils,3,SO,,,
2007-03-03,Montreal Canadiens,1,Boston Bruins,3,,,,
2007-03-03,Calgary Flames,4,Edmonton Oilers,2,,,,
2007-03-03,Tampa Bay Lightning,2,Florida Panthers,6,,,,
2007-03-03,Nashville Predators,6,Los Angeles Kings,3,,,,
2007-03-03,St. Louis Blues,2,New York Rangers,3,SO,,,
2007-03-03,Columbus Blue Jackets,4,Phoenix Coyotes,3,,,,
2007-03-03,Buffalo Sabres,3,Toronto Maple Leafs,1,,,,
2007-03-03,New York Islanders,6,Washington Capitals,2,,,,
2007-03-04,Nashville Predators,2,Anaheim Ducks,3,SO,,,
2007-03-04,Carolina Hurricanes,1,Atlanta Thrashers,3,,,,
2007-03-04,Ottawa Senators,3,Chicago Blackhawks,4,SO,,,
2007-03-04,San Jose Sharks,4,Dallas Stars,0,,,,
2007-03-04,Colorado Avalanche,4,Detroit Red Wings,3,OT,,,
2007-03-04,Boston Bruins,4,New Jersey Devils,1,,,,
2007-03-04,Philadelphia Flyers,3,Pittsburgh Penguins,4,SO,,,
2007-03-04,Minnesota Wild,3,Vancouver Canucks,4,SO,,,
2007-03-05,New York Islanders,1,New York Rangers,2,SO,,,
2007-03-06,Florida Panthers,2,Atlanta Thrashers,4,,,,
2007-03-06,Colorado Avalanche,2,Boston Bruins,0,,,,
2007-03-06,Los Angeles Kings,0,Chicago Blackhawks,3,,,,
2007-03-06,Nashville Predators,3,Detroit Red Wings,4,SO,,,
2007-03-06,San Jose Sharks,3,Minnesota Wild,0,,,,
2007-03-06,Pittsburgh Penguins,5,Ottawa Senators,4,SO,,,
2007-03-06,New Jersey Devils,4,Philadelphia Flyers,5,OT,,,
2007-03-06,Calgary Flames,4,St. Louis Blues,2,,,,
2007-03-06,Washington Capitals,0,Toronto Maple Leafs,3,,,,
2007-03-06,Tampa Bay Lightning,1,Vancouver Canucks,5,,,,
2007-03-07,Phoenix Coyotes,1,Anaheim Ducks,2,,,,
2007-03-07,Colorado Avalanche,3,Buffalo Sabres,2,,,,
2007-03-07,Los Angeles Kings,2,Columbus Blue Jackets,3,OT,,,
2007-03-07,Tampa Bay Lightning,3,Edmonton Oilers,1,,,,
2007-03-08,Montreal Canadiens,2,Atlanta Thrashers,6,,,,
2007-03-08,Minnesota Wild,2,Boston Bruins,1,,,,
2007-03-08,Calgary Flames,3,Nashville Predators,6,,,,
2007-03-08,New York Rangers,2,New York Islanders,1,,,,
2007-03-08,Toronto Maple Leafs,1,Ottawa Senators,5,,,,
2007-03-08,Florida Panthers,2,Philadelphia Flyers,1,,,,
2007-03-08,Vancouver Canucks,4,Phoenix Coyotes,2,,,,
2007-03-08,New Jersey Devils,4,Pittsburgh Penguins,3,SO,,,
2007-03-08,Dallas Stars,3,St. Louis Blues,5,,,,
2007-03-09,Edmonton Oilers,1,Anaheim Ducks,5,,,,
2007-03-09,Minnesota Wild,5,Buffalo Sabres,1,,,,
2007-03-09,Dallas Stars,3,Columbus Blue Jackets,0,,,,
2007-03-09,Los Angeles Kings,2,Detroit Red Wings,3,OT,,,
2007-03-09,Vancouver Canucks,2,San Jose Sharks,1,OT,,,
2007-03-09,Carolina Hurricanes,3,Washington Capitals,0,,,,
2007-03-10,New Jersey Devils,3,Buffalo Sabres,2,,,,
2007-03-10,Tampa Bay Lightning,3,Calgary Flames,2,OT,,,
2007-03-10,Atlanta Thrashers,2,Florida Panthers,3,,,,
2007-03-10,Columbus Blue Jackets,1,Nashville Predators,2,,,,
2007-03-10,Washington Capitals,2,New York Islanders,5,,,,
2007-03-10,Boston Bruins,1,Philadelphia Flyers,4,,,,
2007-03-10,Chicago Blackhawks,7,Phoenix Coyotes,5,,,,
2007-03-10,New York Rangers,2,Pittsburgh Penguins,3,OT,,,
2007-03-10,Montreal Canadiens,4,St. Louis Blues,3,,,,
2007-03-10,Ottawa Senators,3,Toronto Maple Leafs,4,OT,,,
2007-03-11,Vancouver Canucks,2,Anaheim Ducks,4,,,,
2007-03-11,Los Angeles Kings,3,Dallas Stars,4,OT,,,
2007-03-11,Boston Bruins,6,Detroit Red Wings,3,,,,
2007-03-11,Colorado Avalanche,2,Minnesota Wild,3,OT,,,
2007-03-11,Carolina Hurricanes,1,New York Rangers,2,SO,,,
2007-03-11,Edmonton Oilers,0,San Jose Sharks,3,,,,
2007-03-12,Washington Capitals,2,Atlanta Thrashers,4,,,,
2007-03-12,St. Louis Blues,4,Calgary Flames,5,SO,,,
2007-03-12,Edmonton Oilers,1,Los Angeles Kings,5,,,,
2007-03-12,Philadelphia Flyers,0,Phoenix Coyotes,4,,,,
2007-03-13,Florida Panthers,1,Carolina Hurricanes,3,,,,
2007-03-13,Philadelphia Flyers,2,Dallas Stars,3,,,,
2007-03-13,New York Islanders,3,Montreal Canadiens,5,,,,
2007-03-13,Detroit Red Wings,5,Nashville Predators,2,,,,
2007-03-13,Ottawa Senators,3,New York Rangers,2,,,,
2007-03-13,Buffalo Sabres,4,Pittsburgh Penguins,5,SO,,,
2007-03-13,Chicago Blackhawks,1,San Jose Sharks,7,,,,
2007-03-13,Tampa Bay Lightning,2,Toronto Maple Leafs,3,,,,
2007-03-13,Minnesota Wild,3,Vancouver Canucks,2,OT,,,
2007-03-14,Columbus Blue Jackets,5,Anaheim Ducks,4,SO,,,
2007-03-14,Calgary Flames,2,Colorado Avalanche,3,,,,
2007-03-14,Nashville Predators,2,Detroit Red Wings,4,,,,
2007-03-14,Pittsburgh Penguins,3,New Jersey Devils,0,,,,
2007-03-15,Washington Capitals,3,Boston Bruins,4,SO,,,
2007-03-15,New Jersey Devils,3,Carolina Hurricanes,2,,,,
2007-03-15,Calgary Flames,2,Dallas Stars,4,,,,
2007-03-15,Minnesota Wild,2,Edmonton Oilers,1,,,,
2007-03-15,Buffalo Sabres,5,Florida Panthers,3,,,,
2007-03-15,Chicago Blackhawks,4,Los Angeles Kings,3,SO,,,
2007-03-15,New York Islanders,2,Ottawa Senators,5,,,,
2007-03-15,Atlanta Thrashers,2,Philadelphia Flyers,3,,,,
2007-03-15,San Jose Sharks,5,Phoenix Coyotes,1,,,,
2007-03-15,St. Louis Blues,2,Vancouver Canucks,3,OT,,,
2007-03-16,Chicago Blackhawks,2,Anaheim Ducks,5,,,,
2007-03-16,New York Rangers,1,Atlanta Thrashers,2,OT,,,
2007-03-16,Montreal Canadiens,3,Pittsburgh Penguins,6,,,,
2007-03-16,Columbus Blue Jackets,0,San Jose Sharks,3,,,,
2007-03-16,Buffalo Sabres,3,Tampa Bay Lightning,2,,,,
2007-03-16,Toronto Maple Leafs,1,Washington Capitals,5,,,,
2007-03-17,Minnesota Wild,4,Calgary Flames,2,,,,
2007-03-17,St. Louis Blues,3,Edmonton Oilers,2,OT,,,
2007-03-17,New York Islanders,5,Florida Panthers,8,,,,
2007-03-17,Columbus Blue Jackets,3,Los Angeles Kings,5,,,,
2007-03-17,Toronto Maple Leafs,2,Montreal Canadiens,3,SO,,,
2007-03-17,Carolina Hurricanes,7,New Jersey Devils,2,,,,
2007-03-17,Dallas Stars,2,Nashville Predators,3,,,,
2007-03-17,Boston Bruins,0,New York Rangers,7,,,,
2007-03-17,Philadelphia Flyers,2,Ottawa Senators,3,,,,
2007-03-17,Colorado Avalanche,6,Phoenix Coyotes,3,,,,
2007-03-17,Detroit Red Wings,1,Vancouver Canucks,4,,,,
2007-03-18,Los Angeles Kings,5,Anaheim Ducks,3,,,,
2007-03-18,Buffalo Sabres,3,Atlanta Thrashers,4,OT,,,
2007-03-18,San Jose Sharks,3,Colorado Avalanche,4,OT,,,
2007-03-18,Phoenix Coyotes,4,Dallas Stars,5,OT,,,
2007-03-18,Ottawa Senators,3,Pittsburgh Penguins,4,SO,,,
2007-03-18,Tampa Bay Lightning,1,Washington Capitals,7,,,,
2007-03-19,Vancouver Canucks,2,Edmonton Oilers,1,,,,
2007-03-19,Pittsburgh Penguins,1,New York Rangers,2,,,,
2007-03-20,Chicago Blackhawks,2,Columbus Blue Jackets,5,,,,
2007-03-20,Detroit Red Wings,1,Calgary Flames,2,,,,
2007-03-20,Phoenix Coyotes,2,Minnesota Wild,3,,,,
2007-03-20,Boston Bruins,0,Montreal Canadiens,1,,,,
2007-03-20,Florida Panthers,4,Philadelphia Flyers,1,,,,
2007-03-20,Ottawa Senators,4,St. Louis Blues,2,,,,
2007-03-20,New York Islanders,3,Tampa Bay Lightning,4,OT,,,
2007-03-20,New Jersey Devils,1,Toronto Maple Leafs,2,,,,
2007-03-21,Washington Capitals,2,Buffalo Sabres,5,,,,
2007-03-21,San Jose Sharks,4,Chicago Blackhawks,1,,,,
2007-03-21,Colorado Avalanche,5,Edmonton Oilers,1,,,,
2007-03-21,Dallas Stars,4,Los Angeles Kings,2,,,,
2007-03-21,Philadelphia Flyers,0,New York Rangers,5,,,,
2007-03-21,Nashville Predators,0,Vancouver Canucks,2,,,,
2007-03-22,San Jose Sharks,5,Atlanta Thrashers,1,,,,
2007-03-22,Montreal Canadiens,6,Boston Bruins,3,,,,
2007-03-22,Washington Capitals,3,Carolina Hurricanes,4,,,,
2007-03-22,Nashville Predators,2,Calgary Flames,3,OT,,,
2007-03-22,Columbus Blue Jackets,2,Detroit Red Wings,1,SO,,,
2007-03-22,Ottawa Senators,4,Florida Panthers,2,,,,
2007-03-22,St. Louis Blues,1,Minnesota Wild,5,,,,
2007-03-22,Pittsburgh Penguins,1,New York Islanders,3,,,,
2007-03-22,Anaheim Ducks,1,Phoenix Coyotes,2,,,,
2007-03-22,New Jersey Devils,1,Tampa Bay Lightning,3,,,,
2007-03-23,Dallas Stars,2,Anaheim Ducks,3,OT,,,
2007-03-23,Toronto Maple Leafs,4,Buffalo Sabres,5,,,,
2007-03-23,Los Angeles Kings,2,Chicago Blackhawks,1,,,,
2007-03-23,Colorado Avalanche,3,Edmonton Oilers,4,SO,,,
2007-03-24,New York Rangers,2,Boston Bruins,1,SO,,,
2007-03-24,San Jose Sharks,4,Carolina Hurricanes,6,,,,
2007-03-24,St. Louis Blues,3,Detroit Red Wings,2,SO,,,
2007-03-24,Nashville Predators,4,Edmonton Oilers,0,,,,
2007-03-24,New Jersey Devils,4,Florida Panthers,3,SO,,,
2007-03-24,Los Angeles Kings,1,Minnesota Wild,4,,,,
2007-03-24,Washington Capitals,1,Montreal Canadiens,4,,,,
2007-03-24,New York Islanders,4,Philadelphia Flyers,3,,,,
2007-03-24,Dallas Stars,4,Phoenix Coyotes,3,SO,,,
2007-03-24,Atlanta Thrashers,1,Pittsburgh Penguins,2,,,,
2007-03-24,Ottawa Senators,7,Tampa Bay Lightning,2,,,,
2007-03-24,Buffalo Sabres,1,Toronto Maple Leafs,4,,,,
2007-03-25,St. Louis Blues,1,Columbus Blue Jackets,4,,,,
2007-03-25,Calgary Flames,3,Chicago Blackhawks,2,,,,
2007-03-25,New York Rangers,2,New York Islanders,1,OT,,,
2007-03-25,Boston Bruins,0,Pittsburgh Penguins,5,,,,
2007-03-25,Colorado Avalanche,5,Vancouver Canucks,4,SO,,,
2007-03-26,Anaheim Ducks,0,Detroit Red Wings,1,,,,
2007-03-27,Vancouver Canucks,3,Colorado Avalanche,0,,,,
2007-03-27,Phoenix Coyotes,0,Dallas Stars,6,,,,
2007-03-27,Calgary Flames,1,Minnesota Wild,0,SO,,,
2007-03-27,New York Rangers,4,Montreal Canadiens,6,,,,
2007-03-27,Edmonton Oilers,3,Nashville Predators,4,,,,
2007-03-27,New Jersey Devils,3,New York Islanders,2,,,,
2007-03-27,Boston Bruins,3,Ottawa Senators,2,,,,
2007-03-27,Los Angeles Kings,1,San Jose Sharks,3,,,,
2007-03-27,Columbus Blue Jackets,4,St. Louis Blues,1,,,,
2007-03-27,Florida Panthers,5,Tampa Bay Lightning,2,,,,
2007-03-27,Carolina Hurricanes,1,Toronto Maple Leafs,6,,,,
2007-03-27,Pittsburgh Penguins,4,Washington Capitals,3,,,,
2007-03-28,New Jersey Devils,3,Buffalo Sabres,4,,,,
2007-03-28,Anaheim Ducks,3,Chicago Blackhawks,1,,,,
2007-03-28,Atlanta Thrashers,2,Florida Panthers,3,SO,,,
2007-03-28,Carolina Hurricanes,1,Philadelphia Flyers,5,,,,
2007-03-29,Toronto Maple Leafs,2,Atlanta Thrashers,3,OT,,,
2007-03-29,Pittsburgh Penguins,4,Boston Bruins,2,,,,
2007-03-29,Anaheim Ducks,5,Columbus Blue Jackets,2,,,,
2007-03-29,Vancouver Canucks,4,Los Angeles Kings,2,,,,
2007-03-29,Calgary Flames,4,Minnesota Wild,2,,,,
2007-03-29,Detroit Red Wings,2,Nashville Predators,1,,,,
2007-03-29,Colorado Avalanche,4,Phoenix Coyotes,3,,,,
2007-03-29,Edmonton Oilers,2,St. Louis Blues,5,,,,
2007-03-30,New York Islanders,4,Buffalo Sabres,6,,,,
2007-03-30,Tampa Bay Lightning,4,Carolina Hurricanes,2,,,,
2007-03-30,Columbus Blue Jackets,1,Chicago Blackhawks,3,,,,
2007-03-30,Dallas Stars,4,Detroit Red Wings,3,SO,,,
2007-03-30,Washington Capitals,2,Florida Panthers,3,OT,,,
2007-03-30,Philadelphia Flyers,1,New Jersey Devils,3,,,,
2007-03-30,Montreal Canadiens,2,Ottawa Senators,5,,,,
2007-03-30,Phoenix Coyotes,2,San Jose Sharks,4,,,,
2007-03-31,Atlanta Thrashers,3,Boston Bruins,2,,,,
2007-03-31,Minnesota Wild,1,Colorado Avalanche,2,,,,
2007-03-31,Buffalo Sabres,3,Montreal Canadiens,4,,,,
2007-03-31,Dallas Stars,4,Nashville Predators,2,,,,
2007-03-31,Ottawa Senators,5,New York Islanders,2,,,,
2007-03-31,New York Rangers,6,Philadelphia Flyers,4,,,,
2007-03-31,Anaheim Ducks,3,St. Louis Blues,2,OT,,,
2007-03-31,Washington Capitals,2,Tampa Bay Lightning,5,,,,
2007-03-31,Pittsburgh Penguins,4,Toronto Maple Leafs,5,OT,,,
2007-03-31,Calgary Flames,3,Vancouver Canucks,2,,,,
2007-04-01,Detroit Red Wings,4,Columbus Blue Jackets,1,,,,
2007-04-01,Edmonton Oilers,1,Chicago Blackhawks,2,,,,
2007-04-01,Carolina Hurricanes,4,Florida Panthers,3,OT,,,
2007-04-01,Boston Bruins,1,New Jersey Devils,3,,,,
2007-04-01,Toronto Maple Leafs,2,New York Rangers,7,,,,
2007-04-01,Los Angeles Kings,2,San Jose Sharks,6,,,,
2007-04-02,St. Louis Blues,4,Dallas Stars,2,,,,
2007-04-03,Colorado Avalanche,4,Calgary Flames,3,,,,
2007-04-03,Columbus Blue Jackets,0,Detroit Red Wings,3,,,,
2007-04-03,Edmonton Oilers,0,Minnesota Wild,3,,,,
2007-04-03,Boston Bruins,0,Montreal Canadiens,2,,,,
2007-04-03,Ottawa Senators,1,New Jersey Devils,2,SO,,,
2007-04-03,Chicago Blackhawks,3,Nashville Predators,2,SO,,,
2007-04-03,New York Rangers,2,New York Islanders,3,SO,,,
2007-04-03,St. Louis Blues,5,Phoenix Coyotes,2,,,,
2007-04-03,Buffalo Sabres,4,Pittsburgh Penguins,1,,,,
2007-04-03,Carolina Hurricanes,2,Tampa Bay Lightning,3,,,,
2007-04-03,Philadelphia Flyers,2,Toronto Maple Leafs,3,OT,,,
2007-04-03,Los Angeles Kings,2,Vancouver Canucks,4,,,,
2007-04-03,Florida Panthers,0,Washington Capitals,1,,,,
2007-04-04,San Jose Sharks,3,Anaheim Ducks,2,SO,,,
2007-04-04,Washington Capitals,3,Atlanta Thrashers,2,,,,
2007-04-05,Boston Bruins,2,Buffalo Sabres,4,,,,
2007-04-05,Dallas Stars,1,Columbus Blue Jackets,2,OT,,,
2007-04-05,Detroit Red Wings,2,Chicago Blackhawks,3,SO,,,
2007-04-05,Edmonton Oilers,0,Minnesota Wild,3,,,,
2007-04-05,St. Louis Blues,1,Nashville Predators,4,,,,
2007-04-05,Toronto Maple Leafs,2,New York Islanders,5,,,,
2007-04-05,Montreal Canadiens,1,New York Rangers,3,,,,
