Date,Visitor,G,Home,G,,Att.,LOG,Notes
2006-02-03,Atlanta Thrashers,2,Florida Panthers,5,,,,
2006-02-03,Carolina Hurricanes,0,New Jersey Devils,3,,,,
2006-02-03,Toronto Maple Leafs,1,Washington Capitals,4,,,,
2006-02-04,Florida Panthers,4,Atlanta Thrashers,6,,,,
2006-02-04,Ottawa Senators,1,Buffalo Sabres,2,SO,,,
2006-02-04,Detroit Red Wings,3,Colorado Avalanche,0,,,,
2006-02-04,Vancouver Canucks,1,Edmonton Oilers,3,,,,
2006-02-04,Boston Bruins,0,Montreal Canadiens,2,,,,
2006-02-04,Chicago Blackhawks,0,Nashville Predators,6,,,,
2006-02-04,New York Rangers,4,Philadelphia Flyers,3,OT,,,
2006-02-04,Minnesota Wild,6,Phoenix Coyotes,4,,,,
2006-02-04,New York Islanders,5,Pittsburgh Penguins,4,SO,,,
2006-02-04,Mighty Ducks of Anaheim,2,San Jose Sharks,0,,,,
2006-02-04,Dallas Stars,3,St. Louis Blues,4,OT,,,
2006-02-04,Washington Capitals,0,Tampa Bay Lightning,5,,,,
2006-02-04,New Jersey Devils,2,Toronto Maple Leafs,4,,,,
2006-02-05,Carolina Hurricanes,4,Boston Bruins,3,SO,,,
2006-02-05,Philadelphia Flyers,0,Montreal Canadiens,5,,,,
2006-02-06,Nashville Predators,2,Dallas Stars,4,,,,
2006-02-06,Mighty Ducks of Anaheim,5,Edmonton Oilers,6,SO,,,
2006-02-06,Tampa Bay Lightning,3,New York Islanders,2,OT,,,
2006-02-06,Pittsburgh Penguins,2,Ottawa Senators,5,,,,
2006-02-06,Calgary Flames,4,San Jose Sharks,3,,,,
2006-02-06,Columbus Blue Jackets,4,Vancouver Canucks,7,,,,
2006-02-07,Edmonton Oilers,2,Colorado Avalanche,5,,,,
2006-02-07,Los Angeles Kings,1,Minnesota Wild,5,,,,
2006-02-07,Buffalo Sabres,3,Montreal Canadiens,2,OT,,,
2006-02-07,Tampa Bay Lightning,4,New Jersey Devils,7,,,,
2006-02-07,Chicago Blackhawks,3,Phoenix Coyotes,1,,,,
2006-02-07,Atlanta Thrashers,1,Toronto Maple Leafs,4,,,,
2006-02-07,Florida Panthers,5,Washington Capitals,0,,,,
2006-02-08,Los Angeles Kings,4,Columbus Blue Jackets,7,,,,
2006-02-08,Mighty Ducks of Anaheim,1,Calgary Flames,3,,,,
2006-02-08,Nashville Predators,0,Detroit Red Wings,6,,,,
2006-02-08,Ottawa Senators,1,New York Rangers,5,,,,
2006-02-08,New York Islanders,2,Philadelphia Flyers,5,,,,
2006-02-08,Boston Bruins,3,Pittsburgh Penguins,1,,,,
2006-02-08,Chicago Blackhawks,1,San Jose Sharks,2,,,,
2006-02-08,St. Louis Blues,4,Vancouver Canucks,2,,,,
2006-02-09,New Jersey Devils,3,Boston Bruins,2,OT,,,
2006-02-09,Montreal Canadiens,3,Buffalo Sabres,2,OT,,,
2006-02-09,Colorado Avalanche,2,Minnesota Wild,1,,,,
2006-02-09,Detroit Red Wings,3,Nashville Predators,2,,,,
2006-02-09,Atlanta Thrashers,2,Ottawa Senators,1,,,,
2006-02-09,Dallas Stars,5,Phoenix Coyotes,1,,,,
2006-02-09,Carolina Hurricanes,3,Tampa Bay Lightning,5,,,,
2006-02-10,Pittsburgh Penguins,4,Carolina Hurricanes,3,,,,
2006-02-10,Colorado Avalanche,4,Columbus Blue Jackets,1,,,,
2006-02-10,St. Louis Blues,2,Calgary Flames,3,OT,,,
2006-02-10,Minnesota Wild,6,Edmonton Oilers,3,,,,
2006-02-10,Toronto Maple Leafs,2,New York Rangers,4,,,,
2006-02-10,Washington Capitals,4,Philadelphia Flyers,5,,,,
2006-02-10,Dallas Stars,3,San Jose Sharks,6,,,,
2006-02-10,Mighty Ducks of Anaheim,3,Vancouver Canucks,1,,,,
2006-02-11,Tampa Bay Lightning,6,Boston Bruins,5,,,,
2006-02-11,Florida Panthers,3,Buffalo Sabres,5,,,,
2006-02-11,Chicago Blackhawks,4,Los Angeles Kings,5,OT,,,
2006-02-11,Atlanta Thrashers,2,Montreal Canadiens,1,SO,,,
2006-02-11,New York Islanders,2,New Jersey Devils,1,,,,
2006-02-11,Columbus Blue Jackets,2,Nashville Predators,5,,,,
2006-02-11,Philadelphia Flyers,2,Ottawa Senators,3,,,,
2006-02-11,New York Rangers,4,Toronto Maple Leafs,2,,,,
2006-02-11,Pittsburgh Penguins,6,Washington Capitals,3,,,,
2006-02-12,Buffalo Sabres,3,Carolina Hurricanes,4,SO,,,
2006-02-12,Colorado Avalanche,3,Detroit Red Wings,6,,,,
2006-02-12,St. Louis Blues,5,Edmonton Oilers,4,SO,,,
2006-02-12,Dallas Stars,5,Los Angeles Kings,6,,,,
2006-02-12,Chicago Blackhawks,1,Mighty Ducks of Anaheim,4,,,,
2006-02-12,San Jose Sharks,5,Phoenix Coyotes,4,OT,,,
2006-02-12,Minnesota Wild,2,Vancouver Canucks,3,OT,,,
2006-02-28,Vancouver Canucks,2,Calgary Flames,1,,,,
2006-02-28,Minnesota Wild,2,Colorado Avalanche,4,,,,
2006-02-28,Montreal Canadiens,5,New York Islanders,3,,,,
2006-02-28,Detroit Red Wings,1,San Jose Sharks,5,,,,
2006-02-28,Florida Panthers,8,Tampa Bay Lightning,2,,,,
2006-02-28,Washington Capitals,5,Toronto Maple Leafs,3,,,,
2006-03-01,Atlanta Thrashers,4,Buffalo Sabres,2,,,,
2006-03-01,Boston Bruins,3,Carolina Hurricanes,4,,,,
2006-03-01,Nashville Predators,0,Chicago Blackhawks,3,,,,
2006-03-01,St. Louis Blues,4,Edmonton Oilers,2,,,,
2006-03-01,Detroit Red Wings,2,Mighty Ducks of Anaheim,0,,,,
2006-03-01,Philadelphia Flyers,1,New Jersey Devils,2,SO,,,
2006-03-01,Ottawa Senators,4,Pittsburgh Penguins,3,,,,
2006-03-02,Atlanta Thrashers,2,Boston Bruins,3,,,,
2006-03-02,St. Louis Blues,1,Calgary Flames,3,,,,
2006-03-02,Columbus Blue Jackets,0,Colorado Avalanche,1,,,,
2006-03-02,Montreal Canadiens,1,Florida Panthers,0,,,,
2006-03-02,Minnesota Wild,2,Los Angeles Kings,3,,,,
2006-03-02,Vancouver Canucks,1,Nashville Predators,3,,,,
2006-03-02,New Jersey Devils,2,New York Islanders,3,SO,,,
2006-03-02,Washington Capitals,1,Ottawa Senators,7,,,,
2006-03-02,New York Rangers,6,Philadelphia Flyers,1,,,,
2006-03-02,Dallas Stars,2,Phoenix Coyotes,6,,,,
2006-03-03,Toronto Maple Leafs,2,Buffalo Sabres,6,,,,
2006-03-03,Florida Panthers,2,Carolina Hurricanes,5,,,,
2006-03-03,Vancouver Canucks,5,Chicago Blackhawks,4,SO,,,
2006-03-03,San Jose Sharks,2,Edmonton Oilers,3,,,,
2006-03-03,Minnesota Wild,2,Mighty Ducks of Anaheim,4,,,,
2006-03-04,Washington Capitals,2,Atlanta Thrashers,3,OT,,,
2006-03-04,Buffalo Sabres,3,Boston Bruins,2,,,,
2006-03-04,San Jose Sharks,0,Calgary Flames,2,,,,
2006-03-04,Colorado Avalanche,3,Dallas Stars,5,,,,
2006-03-04,Columbus Blue Jackets,2,Los Angeles Kings,3,,,,
2006-03-04,New York Rangers,1,New Jersey Devils,2,,,,
2006-03-04,Philadelphia Flyers,2,New York Islanders,4,,,,
2006-03-04,Detroit Red Wings,7,Phoenix Coyotes,3,,,,
2006-03-04,Carolina Hurricanes,7,Pittsburgh Penguins,5,,,,
2006-03-04,Montreal Canadiens,6,Tampa Bay Lightning,2,,,,
2006-03-04,Ottawa Senators,4,Toronto Maple Leafs,2,,,,
2006-03-05,Dallas Stars,7,Chicago Blackhawks,2,,,,
2006-03-05,Nashville Predators,2,Edmonton Oilers,3,OT,,,
2006-03-05,Columbus Blue Jackets,3,Mighty Ducks of Anaheim,2,SO,,,
2006-03-05,Colorado Avalanche,3,Minnesota Wild,5,,,,
2006-03-05,St. Louis Blues,4,Vancouver Canucks,1,,,,
2006-03-06,Florida Panthers,3,Atlanta Thrashers,4,SO,,,
2006-03-06,Carolina Hurricanes,2,New York Rangers,1,,,,
2006-03-06,Montreal Canadiens,4,Philadelphia Flyers,5,SO,,,
2006-03-06,Ottawa Senators,4,Tampa Bay Lightning,0,,,,
2006-03-06,New York Islanders,2,Washington Capitals,5,,,,
2006-03-07,Boston Bruins,2,Buffalo Sabres,3,,,,
2006-03-07,Chicago Blackhawks,3,Columbus Blue Jackets,1,,,,
2006-03-07,Nashville Predators,3,Calgary Flames,2,,,,
2006-03-07,Phoenix Coyotes,5,Detroit Red Wings,2,,,,
2006-03-07,Dallas Stars,4,Edmonton Oilers,3,SO,,,
2006-03-07,San Jose Sharks,4,Mighty Ducks of Anaheim,5,OT,,,
2006-03-07,Los Angeles Kings,3,Minnesota Wild,2,OT,,,
2006-03-07,New Jersey Devils,1,New York Islanders,2,SO,,,
2006-03-07,Tampa Bay Lightning,5,Pittsburgh Penguins,4,SO,,,
2006-03-07,Colorado Avalanche,2,St. Louis Blues,1,SO,,,
2006-03-07,Montreal Canadiens,3,Toronto Maple Leafs,5,,,,
2006-03-08,New York Rangers,2,Atlanta Thrashers,3,SO,,,
2006-03-08,Ottawa Senators,2,Florida Panthers,6,,,,
2006-03-08,Carolina Hurricanes,2,Philadelphia Flyers,3,SO,,,
2006-03-08,Pittsburgh Penguins,3,Washington Capitals,6,,,,
2006-03-09,Montreal Canadiens,3,Boston Bruins,0,,,,
2006-03-09,Tampa Bay Lightning,5,Buffalo Sabres,8,,,,
2006-03-09,Phoenix Coyotes,4,Columbus Blue Jackets,5,,,,
2006-03-09,Dallas Stars,0,Calgary Flames,1,,,,
2006-03-09,Colorado Avalanche,2,Chicago Blackhawks,1,,,,
2006-03-09,Los Angeles Kings,3,Detroit Red Wings,7,,,,
2006-03-09,Edmonton Oilers,2,San Jose Sharks,5,,,,
2006-03-09,Nashville Predators,3,Vancouver Canucks,2,OT,,,
2006-03-10,Ottawa Senators,3,Atlanta Thrashers,1,,,,
2006-03-10,Carolina Hurricanes,3,Florida Panthers,5,,,,
2006-03-10,Toronto Maple Leafs,1,New York Islanders,2,SO,,,
2006-03-10,Minnesota Wild,1,St. Louis Blues,2,OT,,,
2006-03-10,New Jersey Devils,4,Washington Capitals,3,SO,,,
2006-03-11,New York Islanders,3,Boston Bruins,1,,,,
2006-03-11,Edmonton Oilers,3,Columbus Blue Jackets,4,OT,,,
2006-03-11,Chicago Blackhawks,4,Detroit Red Wings,6,,,,
2006-03-11,Carolina Hurricanes,3,Florida Panthers,4,OT,,,
2006-03-11,New York Rangers,0,Montreal Canadiens,1,,,,
2006-03-11,Buffalo Sabres,6,Philadelphia Flyers,5,,,,
2006-03-11,Mighty Ducks of Anaheim,5,Phoenix Coyotes,3,,,,
2006-03-11,New Jersey Devils,3,Pittsburgh Penguins,6,,,,
2006-03-11,Nashville Predators,2,San Jose Sharks,3,OT,,,
2006-03-11,Los Angeles Kings,2,St. Louis Blues,1,SO,,,
2006-03-11,Tampa Bay Lightning,1,Toronto Maple Leafs,5,,,,
2006-03-11,Dallas Stars,2,Vancouver Canucks,1,,,,
2006-03-12,Boston Bruins,2,Buffalo Sabres,6,,,,
2006-03-12,Detroit Red Wings,5,Chicago Blackhawks,3,,,,
2006-03-12,Calgary Flames,0,Colorado Avalanche,3,,,,
2006-03-12,Phoenix Coyotes,2,Mighty Ducks of Anaheim,5,,,,
2006-03-12,Edmonton Oilers,3,Minnesota Wild,4,,,,
2006-03-12,Atlanta Thrashers,3,New York Rangers,2,OT,,,
2006-03-12,Philadelphia Flyers,0,Pittsburgh Penguins,2,,,,
2006-03-12,Ottawa Senators,5,Washington Capitals,2,,,,
2006-03-13,Colorado Avalanche,3,Calgary Flames,4,,,,
2006-03-13,Vancouver Canucks,2,Dallas Stars,4,,,,
2006-03-13,Tampa Bay Lightning,2,Montreal Canadiens,1,,,,
2006-03-13,Los Angeles Kings,3,San Jose Sharks,4,,,,
2006-03-13,Columbus Blue Jackets,2,St. Louis Blues,3,OT,,,
2006-03-14,New York Rangers,3,Carolina Hurricanes,5,,,,
2006-03-14,Phoenix Coyotes,6,Los Angeles Kings,2,,,,
2006-03-14,Edmonton Oilers,2,Minnesota Wild,1,,,,
2006-03-14,New York Islanders,6,New Jersey Devils,1,,,,
2006-03-14,Vancouver Canucks,0,Nashville Predators,5,,,,
2006-03-14,Tampa Bay Lightning,3,Ottawa Senators,4,,,,
2006-03-14,Boston Bruins,4,Toronto Maple Leafs,5,SO,,,
2006-03-14,Buffalo Sabres,6,Washington Capitals,4,,,,
2006-03-15,Columbus Blue Jackets,2,Chicago Blackhawks,3,,,,
2006-03-15,Mighty Ducks of Anaheim,1,Detroit Red Wings,3,,,,
2006-03-15,Philadelphia Flyers,4,Florida Panthers,0,,,,
2006-03-16,New York Islanders,2,Atlanta Thrashers,4,,,,
2006-03-16,Ottawa Senators,2,Boston Bruins,3,SO,,,
2006-03-16,Toronto Maple Leafs,1,Buffalo Sabres,3,,,,
2006-03-16,Calgary Flames,2,Edmonton Oilers,3,OT,,,
2006-03-16,Dallas Stars,4,Los Angeles Kings,1,,,,
2006-03-16,Carolina Hurricanes,5,Montreal Canadiens,1,,,,
2006-03-16,Pittsburgh Penguins,1,New Jersey Devils,2,,,,
2006-03-16,Phoenix Coyotes,0,Nashville Predators,2,,,,
2006-03-16,Washington Capitals,4,New York Rangers,5,,,,
2006-03-16,St. Louis Blues,2,San Jose Sharks,5,,,,
2006-03-17,Vancouver Canucks,3,Columbus Blue Jackets,2,,,,
2006-03-17,Mighty Ducks of Anaheim,2,Chicago Blackhawks,1,,,,
2006-03-17,New York Islanders,2,Florida Panthers,4,,,,
2006-03-17,Philadelphia Flyers,3,Tampa Bay Lightning,6,,,,
2006-03-18,Philadelphia Flyers,4,Atlanta Thrashers,2,,,,
2006-03-18,Carolina Hurricanes,2,Boston Bruins,4,,,,
2006-03-18,Detroit Red Wings,4,Edmonton Oilers,3,SO,,,
2006-03-18,St. Louis Blues,1,Los Angeles Kings,3,,,,
2006-03-18,Pittsburgh Penguins,5,Montreal Canadiens,4,,,,
2006-03-18,Calgary Flames,4,Nashville Predators,9,,,,
2006-03-18,Toronto Maple Leafs,2,New York Rangers,5,,,,
2006-03-18,Buffalo Sabres,2,Ottawa Senators,4,,,,
2006-03-18,Dallas Stars,4,San Jose Sharks,3,SO,,,
2006-03-18,Florida Panthers,4,Washington Capitals,3,SO,,,
2006-03-19,Mighty Ducks of Anaheim,4,Columbus Blue Jackets,3,,,,
2006-03-19,Phoenix Coyotes,3,Chicago Blackhawks,2,,,,
2006-03-19,Calgary Flames,3,Minnesota Wild,2,,,,
2006-03-19,Ottawa Senators,4,New Jersey Devils,0,,,,
2006-03-19,Toronto Maple Leafs,1,Pittsburgh Penguins,0,,,,
2006-03-19,Colorado Avalanche,5,San Jose Sharks,6,,,,
2006-03-19,New York Islanders,2,Tampa Bay Lightning,5,,,,
2006-03-19,Detroit Red Wings,7,Vancouver Canucks,3,,,,
2006-03-20,Buffalo Sabres,0,Atlanta Thrashers,5,,,,
2006-03-20,Mighty Ducks of Anaheim,2,Dallas Stars,1,,,,
2006-03-20,Tampa Bay Lightning,5,Florida Panthers,6,OT,,,
2006-03-20,Colorado Avalanche,5,Los Angeles Kings,0,,,,
2006-03-20,St. Louis Blues,2,Nashville Predators,4,,,,
2006-03-20,Boston Bruins,2,New York Rangers,5,,,,
2006-03-20,Montreal Canadiens,4,Washington Capitals,2,,,,
2006-03-21,Atlanta Thrashers,5,Boston Bruins,4,SO,,,
2006-03-21,Phoenix Coyotes,5,Columbus Blue Jackets,2,,,,
2006-03-21,Nashville Predators,3,Detroit Red Wings,2,SO,,,
2006-03-21,Vancouver Canucks,4,Edmonton Oilers,1,,,,
2006-03-21,Calgary Flames,1,Minnesota Wild,3,,,,
2006-03-21,Montreal Canadiens,1,New York Islanders,3,,,,
2006-03-21,Pittsburgh Penguins,2,Ottawa Senators,5,,,,
2006-03-21,New Jersey Devils,1,Philadelphia Flyers,2,,,,
2006-03-21,San Jose Sharks,6,St. Louis Blues,0,,,,
2006-03-21,Carolina Hurricanes,2,Toronto Maple Leafs,3,,,,
2006-03-22,Carolina Hurricanes,4,Buffalo Sabres,3,,,,
2006-03-22,Minnesota Wild,2,Dallas Stars,4,,,,
2006-03-22,Washington Capitals,2,Florida Panthers,3,,,,
2006-03-22,Colorado Avalanche,4,Mighty Ducks of Anaheim,5,OT,,,
2006-03-22,Philadelphia Flyers,6,New York Rangers,3,,,,
2006-03-23,New Jersey Devils,5,Atlanta Thrashers,6,OT,,,
2006-03-23,San Jose Sharks,0,Detroit Red Wings,4,,,,
2006-03-23,Toronto Maple Leafs,1,Montreal Canadiens,5,,,,
2006-03-23,Chicago Blackhawks,3,Phoenix Coyotes,4,,,,
2006-03-23,Calgary Flames,7,St. Louis Blues,2,,,,
2006-03-23,Washington Capitals,3,Tampa Bay Lightning,4,OT,,,
2006-03-23,Edmonton Oilers,3,Vancouver Canucks,4,SO,,,
2006-03-24,Ottawa Senators,3,Buffalo Sabres,1,,,,
2006-03-24,Calgary Flames,2,Columbus Blue Jackets,3,,,,
2006-03-24,Chicago Blackhawks,2,Dallas Stars,3,SO,,,
2006-03-24,New York Rangers,2,Florida Panthers,3,SO,,,
2006-03-24,Nashville Predators,3,Mighty Ducks of Anaheim,6,,,,
2006-03-24,Boston Bruins,2,New Jersey Devils,4,,,,
2006-03-24,New York Islanders,3,Pittsburgh Penguins,4,OT,,,
2006-03-25,Buffalo Sabres,4,Boston Bruins,5,,,,
2006-03-25,Washington Capitals,3,Carolina Hurricanes,1,,,,
2006-03-25,Columbus Blue Jackets,5,Detroit Red Wings,4,SO,,,
2006-03-25,Nashville Predators,4,Los Angeles Kings,6,,,,
2006-03-25,San Jose Sharks,5,Minnesota Wild,1,,,,
2006-03-25,Toronto Maple Leafs,2,Montreal Canadiens,6,,,,
2006-03-25,Atlanta Thrashers,1,New York Islanders,5,,,,
2006-03-25,Ottawa Senators,3,Philadelphia Flyers,6,,,,
2006-03-25,Mighty Ducks of Anaheim,5,Phoenix Coyotes,2,,,,
2006-03-25,Colorado Avalanche,3,St. Louis Blues,2,OT,,,
2006-03-25,New York Rangers,3,Tampa Bay Lightning,4,SO,,,
2006-03-25,Edmonton Oilers,3,Vancouver Canucks,2,,,,
2006-03-26,San Jose Sharks,5,Chicago Blackhawks,4,OT,,,
2006-03-26,Edmonton Oilers,4,Colorado Avalanche,3,SO,,,
2006-03-26,Calgary Flames,2,Dallas Stars,3,,,,
2006-03-26,Toronto Maple Leafs,4,New Jersey Devils,3,,,,
2006-03-26,Montreal Canadiens,6,Pittsburgh Penguins,5,,,,
2006-03-27,Florida Panthers,4,Boston Bruins,3,SO,,,
2006-03-27,Tampa Bay Lightning,1,Carolina Hurricanes,2,,,,
2006-03-27,Buffalo Sabres,4,New York Rangers,5,SO,,,
2006-03-27,Detroit Red Wings,4,St. Louis Blues,1,,,,
2006-03-27,Los Angeles Kings,4,Vancouver Canucks,7,,,,
2006-03-28,San Jose Sharks,1,Columbus Blue Jackets,4,,,,
2006-03-28,Mighty Ducks of Anaheim,3,Colorado Avalanche,4,,,,
2006-03-28,Minnesota Wild,3,Edmonton Oilers,2,,,,
2006-03-28,New York Islanders,0,Montreal Canadiens,2,,,,
2006-03-28,New Jersey Devils,3,Ottawa Senators,2,SO,,,
2006-03-28,Toronto Maple Leafs,3,Philadelphia Flyers,2,,,,
2006-03-28,Nashville Predators,3,Phoenix Coyotes,5,,,,
2006-03-29,Boston Bruins,3,Buffalo Sabres,4,,,,
2006-03-29,Washington Capitals,5,Carolina Hurricanes,1,,,,
2006-03-29,Los Angeles Kings,1,Calgary Flames,2,,,,
2006-03-29,St. Louis Blues,2,Chicago Blackhawks,3,OT,,,
2006-03-29,Mighty Ducks of Anaheim,1,Dallas Stars,2,,,,
2006-03-29,New York Rangers,5,New York Islanders,1,,,,
2006-03-29,Florida Panthers,5,Pittsburgh Penguins,3,,,,
2006-03-29,Minnesota Wild,1,Vancouver Canucks,2,,,,
2006-03-30,Los Angeles Kings,0,Edmonton Oilers,4,,,,
2006-03-30,Washington Capitals,2,Montreal Canadiens,3,OT,,,
2006-03-30,Buffalo Sabres,1,New Jersey Devils,3,,,,
2006-03-30,Detroit Red Wings,4,Nashville Predators,2,,,,
2006-03-30,New York Rangers,1,Ottawa Senators,4,,,,
2006-03-30,Phoenix Coyotes,5,San Jose Sharks,2,,,,
2006-03-30,Atlanta Thrashers,3,Tampa Bay Lightning,4,,,,
2006-03-31,Florida Panthers,2,Carolina Hurricanes,3,,,,
2006-03-31,Colorado Avalanche,3,Calgary Flames,6,,,,
2006-03-31,Chicago Blackhawks,3,Detroit Red Wings,2,OT,,,
2006-03-31,Dallas Stars,4,Mighty Ducks of Anaheim,5,SO,,,
2006-03-31,Pittsburgh Penguins,4,New York Islanders,0,,,,
2006-03-31,Columbus Blue Jackets,4,St. Louis Blues,2,,,,
2006-03-31,Minnesota Wild,2,Vancouver Canucks,1,SO,,,
2006-04-01,Carolina Hurricanes,2,Atlanta Thrashers,5,,,,
2006-04-01,Chicago Blackhawks,2,Columbus Blue Jackets,5,,,,
2006-04-01,Calgary Flames,4,Edmonton Oilers,1,,,,
2006-04-01,Tampa Bay Lightning,2,Florida Panthers,4,,,,
2006-04-01,Dallas Stars,0,Los Angeles Kings,1,,,,
2006-04-01,Boston Bruins,0,Montreal Canadiens,2,,,,
2006-04-01,St. Louis Blues,1,Nashville Predators,2,,,,
2006-04-01,Washington Capitals,1,Ottawa Senators,0,,,,
2006-04-01,New Jersey Devils,4,Philadelphia Flyers,1,,,,
2006-04-01,Phoenix Coyotes,4,San Jose Sharks,3,OT,,,
2006-04-01,Buffalo Sabres,0,Toronto Maple Leafs,7,,,,
2006-04-02,Vancouver Canucks,2,Mighty Ducks of Anaheim,6,,,,
2006-04-02,Detroit Red Wings,3,Minnesota Wild,2,,,,
2006-04-02,Philadelphia Flyers,4,New York Islanders,1,,,,
2006-04-02,New Jersey Devils,3,Pittsburgh Penguins,2,OT,,,
2006-04-03,Washington Capitals,5,Carolina Hurricanes,6,OT,,,
2006-04-03,Detroit Red Wings,2,Calgary Flames,1,SO,,,
2006-04-03,Chicago Blackhawks,3,Colorado Avalanche,4,,,,
2006-04-03,San Jose Sharks,3,Dallas Stars,2,OT,,,
2006-04-03,Phoenix Coyotes,1,Edmonton Oilers,7,,,,
2006-04-03,Vancouver Canucks,0,Los Angeles Kings,1,,,,
2006-04-03,Columbus Blue Jackets,3,Nashville Predators,1,,,,
2006-04-03,Atlanta Thrashers,4,Ottawa Senators,6,,,,
2006-04-03,Florida Panthers,1,Tampa Bay Lightning,4,,,,
2006-04-03,Buffalo Sabres,3,Toronto Maple Leafs,2,SO,,,
2006-04-04,Los Angeles Kings,2,Mighty Ducks of Anaheim,6,,,,
2006-04-04,St. Louis Blues,4,Minnesota Wild,5,SO,,,
2006-04-04,Boston Bruins,3,Montreal Canadiens,5,,,,
2006-04-04,Philadelphia Flyers,2,New York Rangers,3,SO,,,
2006-04-05,Ottawa Senators,4,Buffalo Sabres,5,OT,,,
2006-04-05,Phoenix Coyotes,2,Calgary Flames,5,,,,
2006-04-05,Nashville Predators,3,Chicago Blackhawks,4,,,,
2006-04-05,San Jose Sharks,2,Colorado Avalanche,1,,,,
2006-04-05,Atlanta Thrashers,5,Florida Panthers,2,,,,
2006-04-05,Pittsburgh Penguins,4,New Jersey Devils,6,,,,
2006-04-05,New York Islanders,2,Toronto Maple Leafs,3,,,,
2006-04-05,Carolina Hurricanes,4,Washington Capitals,3,SO,,,
2006-04-06,Toronto Maple Leafs,2,Boston Bruins,3,SO,,,
2006-04-06,San Jose Sharks,5,Los Angeles Kings,0,,,,
2006-04-06,Dallas Stars,5,Mighty Ducks of Anaheim,3,,,,
2006-04-06,Edmonton Oilers,1,Minnesota Wild,2,SO,,,
2006-04-06,New York Islanders,1,New York Rangers,3,,,,
2006-04-06,Montreal Canadiens,5,Ottawa Senators,3,,,,
2006-04-06,Nashville Predators,3,St. Louis Blues,0,,,,
2006-04-06,Atlanta Thrashers,2,Tampa Bay Lightning,3,SO,,,
2006-04-07,Philadelphia Flyers,4,Buffalo Sabres,2,,,,
2006-04-07,Minnesota Wild,1,Calgary Flames,2,,,,
2006-04-07,Edmonton Oilers,4,Chicago Blackhawks,3,OT,,,
2006-04-07,Columbus Blue Jackets,5,Detroit Red Wings,6,SO,,,
2006-04-07,Pittsburgh Penguins,5,Florida Panthers,1,,,,
2006-04-07,Carolina Hurricanes,4,Washington Capitals,3,,,,
2006-04-08,Carolina Hurricanes,2,Atlanta Thrashers,5,,,,
2006-04-08,New York Rangers,4,Boston Bruins,3,OT,,,
2006-04-08,Detroit Red Wings,4,Columbus Blue Jackets,2,,,,
2006-04-08,St. Louis Blues,2,Colorado Avalanche,4,,,,
2006-04-08,Mighty Ducks of Anaheim,4,Los Angeles Kings,2,,,,
2006-04-08,New Jersey Devils,3,Montreal Canadiens,2,,,,
2006-04-08,Chicago Blackhawks,1,Nashville Predators,2,SO,,,
2006-04-08,Washington Capitals,0,New York Islanders,5,,,,
2006-04-08,Buffalo Sabres,6,Ottawa Senators,2,,,,
2006-04-08,Toronto Maple Leafs,5,Philadelphia Flyers,2,,,,
2006-04-08,Dallas Stars,3,Phoenix Coyotes,2,SO,,,
2006-04-08,Pittsburgh Penguins,0,Tampa Bay Lightning,1,,,,
2006-04-08,Calgary Flames,2,Vancouver Canucks,3,OT,,,
2006-04-09,Minnesota Wild,5,Colorado Avalanche,2,,,,
2006-04-09,Tampa Bay Lightning,3,Florida Panthers,6,,,,
2006-04-09,New York Rangers,2,New Jersey Devils,3,,,,
2006-04-09,Dallas Stars,1,San Jose Sharks,4,,,,
2006-04-09,Edmonton Oilers,1,St. Louis Blues,2,,,,
2006-04-10,Washington Capitals,2,Boston Bruins,1,OT,,,
2006-04-10,Ottawa Senators,2,Montreal Canadiens,3,,,,
2006-04-10,San Jose Sharks,3,Phoenix Coyotes,2,,,,
2006-04-10,Mighty Ducks of Anaheim,4,Vancouver Canucks,2,,,,
2006-04-11,New Jersey Devils,4,Carolina Hurricanes,3,OT,,,
2006-04-11,Mighty Ducks of Anaheim,0,Calgary Flames,3,,,,
2006-04-11,Phoenix Coyotes,4,Colorado Avalanche,6,,,,
2006-04-11,Columbus Blue Jackets,2,Dallas Stars,3,,,,
2006-04-11,Edmonton Oilers,0,Detroit Red Wings,2,,,,
2006-04-11,Chicago Blackhawks,0,Minnesota Wild,2,,,,
2006-04-11,New York Islanders,3,New York Rangers,2,,,,
2006-04-11,Boston Bruins,3,Ottawa Senators,4,OT,,,
2006-04-11,Pittsburgh Penguins,3,Philadelphia Flyers,4,,,,
2006-04-11,Nashville Predators,2,St. Louis Blues,0,,,,
2006-04-11,Atlanta Thrashers,6,Tampa Bay Lightning,2,,,,
2006-04-11,Florida Panthers,5,Toronto Maple Leafs,6,OT,,,
2006-04-12,Montreal Canadiens,1,Buffalo Sabres,3,,,,
2006-04-12,San Jose Sharks,5,Vancouver Canucks,4,OT,,,
2006-04-13,Washington Capitals,3,Atlanta Thrashers,5,,,,
2006-04-13,Montreal Canadiens,4,Boston Bruins,3,,,,
2006-04-13,St. Louis Blues,1,Columbus Blue Jackets,4,,,,
2006-04-13,Colorado Avalanche,0,Calgary Flames,2,,,,
2006-04-13,Detroit Red Wings,7,Chicago Blackhawks,3,,,,
2006-04-13,Mighty Ducks of Anaheim,1,Edmonton Oilers,2,,,,
2006-04-13,Philadelphia Flyers,1,New Jersey Devils,4,,,,
2006-04-13,Minnesota Wild,2,Nashville Predators,4,,,,
