Date,Visitor,G,Home,G,,Att.,LOG,Notes
2010-01-21,Dallas Stars,3,Vancouver Canucks,4,,18810,,
2010-01-22,Nashville Predators,1,Colorado Avalanche,2,,12452,,
2010-01-22,Dallas Stars,4,Edmonton Oilers,3,,16839,,
2010-01-22,Montreal Canadiens,3,New Jersey Devils,1,,17625,,
2010-01-23,Ottawa Senators,2,Boston Bruins,1,,17565,,
2010-01-23,Los Angeles Kings,3,Detroit Red Wings,2,,20066,,
2010-01-23,Toronto Maple Leafs,0,Florida Panthers,2,,18087,,
2010-01-23,Columbus Blue Jackets,2,Minnesota Wild,4,,18173,,
2010-01-23,New York Rangers,0,Montreal Canadiens,6,,21273,,
2010-01-23,New Jersey Devils,4,New York Islanders,2,,16250,,
2010-01-23,Carolina Hurricanes,2,Philadelphia Flyers,4,,19732,,
2010-01-23,Buffalo Sabres,2,San Jose Sharks,5,,17562,,
2010-01-23,Anaheim Ducks,4,St. Louis Blues,3,SO,19150,,
2010-01-23,Atlanta Thrashers,1,Tampa Bay Lightning,2,SO,16212,,
2010-01-23,Chicago Blackhawks,1,Vancouver Canucks,5,,18810,,
2010-01-23,Phoenix Coyotes,2,Washington Capitals,4,,18277,,
2010-01-24,Boston Bruins,1,Carolina Hurricanes,5,,13512,,
2010-01-24,Dallas Stars,0,Colorado Avalanche,4,,11741,,
2010-01-24,Pittsburgh Penguins,2,Philadelphia Flyers,1,,19798,,
2010-01-25,St. Louis Blues,2,Calgary Flames,0,,19289,,
2010-01-25,Pittsburgh Penguins,4,New York Rangers,2,,18200,,
2010-01-25,Buffalo Sabres,2,Vancouver Canucks,3,,18810,,
2010-01-26,Anaheim Ducks,1,Atlanta Thrashers,2,,12984,,
2010-01-26,Nashville Predators,2,Columbus Blue Jackets,3,,13775,,
2010-01-26,Phoenix Coyotes,5,Detroit Red Wings,4,OT,19843,,
2010-01-26,Chicago Blackhawks,4,Edmonton Oilers,2,,16839,,
2010-01-26,Montreal Canadiens,1,Florida Panthers,2,,17104,,
2010-01-26,Washington Capitals,7,New York Islanders,2,,12549,,
2010-01-26,New Jersey Devils,0,Ottawa Senators,3,,18107,,
2010-01-26,Los Angeles Kings,5,Toronto Maple Leafs,3,,19322,,
2010-01-27,New Jersey Devils,1,Buffalo Sabres,2,SO,18690,,
2010-01-27,Calgary Flames,3,Dallas Stars,4,SO,16807,,
2010-01-27,Detroit Red Wings,2,Minnesota Wild,5,,18316,,
2010-01-27,Carolina Hurricanes,5,New York Rangers,1,,18200,,
2010-01-27,Montreal Canadiens,0,Tampa Bay Lightning,3,,14404,,
2010-01-27,St. Louis Blues,2,Vancouver Canucks,3,,18810,,
2010-01-27,Anaheim Ducks,1,Washington Capitals,5,,18277,,
2010-01-28,New York Islanders,1,Carolina Hurricanes,4,,15473,,
2010-01-28,Los Angeles Kings,4,Columbus Blue Jackets,1,,13709,,
2010-01-28,Minnesota Wild,1,Colorado Avalanche,0,,11597,,
2010-01-28,St. Louis Blues,2,Edmonton Oilers,1,,16839,,
2010-01-28,Atlanta Thrashers,4,Philadelphia Flyers,3,,19611,,
2010-01-28,Calgary Flames,2,Phoenix Coyotes,3,SO,12725,,
2010-01-28,Ottawa Senators,4,Pittsburgh Penguins,1,,17084,,
2010-01-28,Chicago Blackhawks,4,San Jose Sharks,3,OT,17562,,
2010-01-29,Boston Bruins,1,Buffalo Sabres,2,,18690,,
2010-01-29,Colorado Avalanche,2,Dallas Stars,3,,18532,,
2010-01-29,Nashville Predators,2,Detroit Red Wings,4,,20066,,
2010-01-29,Toronto Maple Leafs,4,New Jersey Devils,5,OT,15536,,
2010-01-29,Anaheim Ducks,2,Tampa Bay Lightning,1,SO,15230,,
2010-01-29,Florida Panthers,1,Washington Capitals,4,,18277,,
2010-01-30,Los Angeles Kings,3,Boston Bruins,2,SO,17565,,
2010-01-30,Chicago Blackhawks,2,Carolina Hurricanes,4,,6896,,
2010-01-30,Edmonton Oilers,1,Calgary Flames,6,,19289,,
2010-01-30,Atlanta Thrashers,3,Nashville Predators,4,,16646,,
2010-01-30,Montreal Canadiens,2,Ottawa Senators,3,OT,20500,,
2010-01-30,New York Islanders,1,Philadelphia Flyers,2,,19787,,
2010-01-30,New York Rangers,2,Phoenix Coyotes,3,,16687,,
2010-01-30,Minnesota Wild,2,San Jose Sharks,5,,17562,,
2010-01-30,Columbus Blue Jackets,3,St. Louis Blues,2,OT,19150,,
2010-01-30,Vancouver Canucks,5,Toronto Maple Leafs,3,,19534,,
2010-01-31,New York Rangers,3,Colorado Avalanche,1,,15264,,
2010-01-31,Phoenix Coyotes,4,Dallas Stars,2,,16498,,
2010-01-31,New York Islanders,0,Florida Panthers,2,,16023,,
2010-01-31,Los Angeles Kings,3,New Jersey Devils,2,,17625,,
2010-01-31,Detroit Red Wings,1,Pittsburgh Penguins,2,SO,17105,,
2010-01-31,Tampa Bay Lightning,2,Washington Capitals,3,,18277,,
2010-02-01,Philadelphia Flyers,3,Calgary Flames,0,,19289,,
2010-02-01,Carolina Hurricanes,2,Edmonton Oilers,4,,16839,,
2010-02-01,Anaheim Ducks,3,Florida Panthers,0,,10843,,
2010-02-01,Buffalo Sabres,4,Pittsburgh Penguins,5,,17029,,
2010-02-02,Tampa Bay Lightning,2,Atlanta Thrashers,1,,11390,,
2010-02-02,Washington Capitals,4,Boston Bruins,1,,17565,,
2010-02-02,Columbus Blue Jackets,1,Colorado Avalanche,5,,11213,,
2010-02-02,Minnesota Wild,2,Dallas Stars,4,,16729,,
2010-02-02,New York Rangers,1,Los Angeles Kings,2,,18118,,
2010-02-02,Vancouver Canucks,2,Montreal Canadiens,3,,21273,,
2010-02-02,Phoenix Coyotes,1,Nashville Predators,0,SO,14196,,
2010-02-02,Detroit Red Wings,4,San Jose Sharks,2,,17562,,
2010-02-02,New Jersey Devils,0,Toronto Maple Leafs,3,,19326,,
2010-02-03,Detroit Red Wings,1,Anaheim Ducks,3,,15180,,
2010-02-03,Ottawa Senators,4,Buffalo Sabres,2,,18690,,
2010-02-03,Carolina Hurricanes,1,Calgary Flames,4,,19289,,
2010-02-03,St. Louis Blues,3,Chicago Blackhawks,2,,21836,,
2010-02-03,Philadelphia Flyers,0,Edmonton Oilers,1,,16839,,
2010-02-04,Montreal Canadiens,3,Boston Bruins,2,SO,17565,,
2010-02-04,Dallas Stars,1,Columbus Blue Jackets,2,,14028,,
2010-02-04,Anaheim Ducks,4,Los Angeles Kings,6,,18118,,
2010-02-04,Edmonton Oilers,2,Minnesota Wild,4,,18168,,
2010-02-04,Colorado Avalanche,3,Nashville Predators,5,,17113,,
2010-02-04,Washington Capitals,6,New York Rangers,5,,18200,,
2010-02-04,Vancouver Canucks,1,Ottawa Senators,3,,18803,,
2010-02-04,San Jose Sharks,4,St. Louis Blues,2,,19150,,
2010-02-04,New York Islanders,2,Tampa Bay Lightning,5,,13891,,
2010-02-05,Carolina Hurricanes,4,Buffalo Sabres,3,,18690,,
2010-02-05,Phoenix Coyotes,2,Chicago Blackhawks,1,SO,22169,,
2010-02-05,Calgary Flames,2,Florida Panthers,1,,16781,,
2010-02-05,Toronto Maple Leafs,3,New Jersey Devils,4,,15204,,
2010-02-05,Atlanta Thrashers,2,Washington Capitals,5,,18277,,
2010-02-06,Florida Panthers,2,Atlanta Thrashers,4,,16743,,
2010-02-06,Vancouver Canucks,3,Boston Bruins,2,SO,17565,,
2010-02-06,Buffalo Sabres,0,Columbus Blue Jackets,4,,18576,,
2010-02-06,Edmonton Oilers,0,Colorado Avalanche,3,,16571,,
2010-02-06,Phoenix Coyotes,0,Dallas Stars,4,,18532,,
2010-02-06,Detroit Red Wings,3,Los Angeles Kings,4,,18118,,
2010-02-06,Philadelphia Flyers,1,Minnesota Wild,2,,18640,,
2010-02-06,Pittsburgh Penguins,3,Montreal Canadiens,5,,21273,,
2010-02-06,San Jose Sharks,4,Nashville Predators,3,,16007,,
2010-02-06,Carolina Hurricanes,3,New York Islanders,1,,12709,,
2010-02-06,New Jersey Devils,1,New York Rangers,3,,18200,,
2010-02-06,Chicago Blackhawks,2,St. Louis Blues,1,,19150,,
2010-02-06,Calgary Flames,1,Tampa Bay Lightning,2,OT,15859,,
2010-02-06,Ottawa Senators,0,Toronto Maple Leafs,5,,19426,,
2010-02-07,Boston Bruins,3,Montreal Canadiens,0,,21273,,
2010-02-07,Pittsburgh Penguins,4,Washington Capitals,5,OT,18277,,
2010-02-08,Los Angeles Kings,2,Anaheim Ducks,4,,16033,,
2010-02-08,St. Louis Blues,2,Colorado Avalanche,5,,11261,,
2010-02-08,New Jersey Devils,2,Philadelphia Flyers,3,,19678,,
2010-02-08,Edmonton Oilers,1,Phoenix Coyotes,6,,13421,,
2010-02-08,San Jose Sharks,3,Toronto Maple Leafs,2,,19460,,
2010-02-09,Boston Bruins,3,Buffalo Sabres,2,SO,18690,,
2010-02-09,Florida Panthers,1,Carolina Hurricanes,4,,18393,,
2010-02-09,Dallas Stars,3,Chicago Blackhawks,4,SO,21446,,
2010-02-09,Nashville Predators,3,New York Islanders,4,SO,11487,,
2010-02-09,Calgary Flames,2,Ottawa Senators,3,,18682,,
2010-02-09,Detroit Red Wings,3,St. Louis Blues,4,SO,19150,,
2010-02-09,Vancouver Canucks,1,Tampa Bay Lightning,3,,14226,,
2010-02-10,Edmonton Oilers,2,Anaheim Ducks,3,,14766,,
2010-02-10,San Jose Sharks,0,Columbus Blue Jackets,3,,15234,,
2010-02-10,Atlanta Thrashers,3,Colorado Avalanche,4,OT,11644,,
2010-02-10,Phoenix Coyotes,3,Minnesota Wild,2,,18178,,
2010-02-10,Washington Capitals,5,Montreal Canadiens,6,OT,21273,,
2010-02-10,Philadelphia Flyers,3,New Jersey Devils,2,OT,5580,,
2010-02-10,Nashville Predators,2,New York Rangers,1,,13128,,
2010-02-10,New York Islanders,1,Pittsburgh Penguins,3,,16980,,
2010-02-11,Buffalo Sabres,3,Carolina Hurricanes,4,OT,15527,,
2010-02-11,Dallas Stars,3,Calgary Flames,1,,19289,,
2010-02-11,San Jose Sharks,3,Detroit Red Wings,2,SO,20066,,
2010-02-11,Vancouver Canucks,3,Florida Panthers,0,,13787,,
2010-02-11,Edmonton Oilers,3,Los Angeles Kings,2,SO,18118,,
2010-02-11,Washington Capitals,5,Ottawa Senators,6,,19682,,
2010-02-11,Boston Bruins,5,Tampa Bay Lightning,4,,15826,,
2010-02-12,Vancouver Canucks,4,Columbus Blue Jackets,3,,16564,,
2010-02-12,Phoenix Coyotes,1,Colorado Avalanche,2,,14129,,
2010-02-12,Atlanta Thrashers,3,Minnesota Wild,2,,18257,,
2010-02-12,Nashville Predators,2,New Jersey Devils,5,,17625,,
2010-02-12,Montreal Canadiens,2,Philadelphia Flyers,3,,19803,,
2010-02-12,New York Rangers,3,Pittsburgh Penguins,2,OT,17132,,
2010-02-12,Toronto Maple Leafs,0,St. Louis Blues,4,,19150,,
2010-02-13,San Jose Sharks,1,Buffalo Sabres,3,,18690,,
2010-02-13,New Jersey Devils,2,Carolina Hurricanes,5,,16466,,
2010-02-13,Anaheim Ducks,1,Calgary Flames,3,,19289,,
2010-02-13,Atlanta Thrashers,4,Chicago Blackhawks,5,SO,22275,,
2010-02-13,Ottawa Senators,1,Detroit Red Wings,4,,20066,,
2010-02-13,Boston Bruins,3,Florida Panthers,2,SO,17109,,
2010-02-13,Colorado Avalanche,0,Los Angeles Kings,3,,18118,,
2010-02-13,Philadelphia Flyers,6,Montreal Canadiens,2,,21273,,
2010-02-13,Tampa Bay Lightning,4,New York Islanders,5,,12337,,
2010-02-13,Dallas Stars,3,Phoenix Coyotes,0,,16734,,
2010-02-13,Washington Capitals,3,St. Louis Blues,4,SO,19150,,
2010-02-14,Chicago Blackhawks,5,Columbus Blue Jackets,4,SO,17673,,
2010-02-14,Anaheim Ducks,7,Edmonton Oilers,3,,16839,,
2010-02-14,Vancouver Canucks,2,Minnesota Wild,6,,19342,,
2010-02-14,Ottawa Senators,4,New York Islanders,3,,11297,,
2010-02-14,Tampa Bay Lightning,2,New York Rangers,5,,18200,,
2010-02-14,Nashville Predators,4,Pittsburgh Penguins,3,SO,17132,,
2010-03-01,Detroit Red Wings,3,Colorado Avalanche,2,,18007,,
2010-03-02,Florida Panthers,2,Atlanta Thrashers,4,,13818,,
2010-03-02,Montreal Canadiens,4,Boston Bruins,1,,17565,,
2010-03-02,Vancouver Canucks,4,Columbus Blue Jackets,3,OT,14513,,
2010-03-02,Los Angeles Kings,5,Dallas Stars,1,,15571,,
2010-03-02,Edmonton Oilers,3,Nashville Predators,4,,15682,,
2010-03-02,Chicago Blackhawks,3,New York Islanders,5,,13486,,
2010-03-02,New York Rangers,4,Ottawa Senators,1,,18254,,
2010-03-02,St. Louis Blues,5,Phoenix Coyotes,2,,10385,,
2010-03-02,Buffalo Sabres,2,Pittsburgh Penguins,3,,17132,,
2010-03-02,New Jersey Devils,4,San Jose Sharks,3,,17562,,
2010-03-02,Philadelphia Flyers,7,Tampa Bay Lightning,2,,17812,,
2010-03-02,Carolina Hurricanes,5,Toronto Maple Leafs,1,,19096,,
2010-03-03,Colorado Avalanche,4,Anaheim Ducks,3,,14840,,
2010-03-03,Washington Capitals,3,Buffalo Sabres,1,,18690,,
2010-03-03,Minnesota Wild,4,Calgary Flames,0,,19289,,
2010-03-03,Edmonton Oilers,2,Chicago Blackhawks,5,,22204,,
2010-03-03,Vancouver Canucks,6,Detroit Red Wings,3,,19536,,
2010-03-03,Philadelphia Flyers,4,Florida Panthers,7,,15878,,
2010-03-04,New York Islanders,3,Atlanta Thrashers,6,,14776,,
2010-03-04,Toronto Maple Leafs,2,Boston Bruins,3,SO,17565,,
2010-03-04,Ottawa Senators,1,Carolina Hurricanes,4,,17048,,
2010-03-04,St. Louis Blues,6,Dallas Stars,1,,17132,,
2010-03-04,Los Angeles Kings,2,Nashville Predators,4,,15653,,
2010-03-04,Pittsburgh Penguins,5,New York Rangers,4,OT,18200,,
2010-03-04,Colorado Avalanche,1,Phoenix Coyotes,3,,12426,,
2010-03-04,Montreal Canadiens,2,San Jose Sharks,3,,17562,,
2010-03-04,Tampa Bay Lightning,4,Washington Capitals,5,,18277,,
2010-03-05,Philadelphia Flyers,2,Buffalo Sabres,3,OT,18690,,
2010-03-05,New Jersey Devils,3,Calgary Flames,5,,19289,,
2010-03-05,Vancouver Canucks,3,Chicago Blackhawks,6,,22235,,
2010-03-05,Nashville Predators,2,Detroit Red Wings,5,,19608,,
2010-03-05,Minnesota Wild,1,Edmonton Oilers,2,SO,16839,,
2010-03-06,St. Louis Blues,3,Colorado Avalanche,7,,18007,,
2010-03-06,Carolina Hurricanes,1,Florida Panthers,4,,16202,,
2010-03-06,Montreal Canadiens,4,Los Angeles Kings,2,,18118,,
2010-03-06,Boston Bruins,3,New York Islanders,2,,14587,,
2010-03-06,Toronto Maple Leafs,2,Ottawa Senators,1,SO,20036,,
2010-03-06,Anaheim Ducks,0,Phoenix Coyotes,4,,14965,,
2010-03-06,Dallas Stars,3,Pittsburgh Penguins,6,,17132,,
2010-03-06,Columbus Blue Jackets,1,San Jose Sharks,2,,17562,,
2010-03-06,Atlanta Thrashers,2,Tampa Bay Lightning,6,,19926,,
2010-03-06,New York Rangers,0,Washington Capitals,2,,18277,,
2010-03-07,Montreal Canadiens,4,Anaheim Ducks,3,SO,15883,,
2010-03-07,Carolina Hurricanes,4,Atlanta Thrashers,0,,15306,,
2010-03-07,Detroit Red Wings,5,Chicago Blackhawks,4,,22309,,
2010-03-07,New Jersey Devils,0,Edmonton Oilers,2,,16839,,
2010-03-07,Calgary Flames,5,Minnesota Wild,2,,18217,,
2010-03-07,Vancouver Canucks,4,Nashville Predators,2,,16096,,
2010-03-07,Buffalo Sabres,2,New York Rangers,1,OT,18200,,
2010-03-07,Toronto Maple Leafs,1,Philadelphia Flyers,3,,19632,,
2010-03-07,Boston Bruins,1,Pittsburgh Penguins,2,,17132,,
2010-03-08,Columbus Blue Jackets,0,Los Angeles Kings,6,,17524,,
2010-03-08,Dallas Stars,4,Washington Capitals,3,SO,18277,,
2010-03-09,Columbus Blue Jackets,5,Anaheim Ducks,2,,13700,,
2010-03-09,Nashville Predators,2,Atlanta Thrashers,1,,11106,,
2010-03-09,Vancouver Canucks,6,Colorado Avalanche,4,,12861,,
2010-03-09,Calgary Flames,4,Detroit Red Wings,2,,20066,,
2010-03-09,Ottawa Senators,4,Edmonton Oilers,1,,16839,,
2010-03-09,Florida Panthers,3,Minnesota Wild,2,SO,18191,,
2010-03-09,Tampa Bay Lightning,3,Montreal Canadiens,5,,21273,,
2010-03-09,New York Islanders,2,Philadelphia Flyers,3,,19687,,
2010-03-09,Boston Bruins,3,Toronto Maple Leafs,4,OT,19499,,
2010-03-10,Dallas Stars,3,Buffalo Sabres,5,,18690,,
2010-03-10,Los Angeles Kings,2,Chicago Blackhawks,3,OT,21850,,
2010-03-10,New York Rangers,3,New Jersey Devils,6,,17625,,
2010-03-10,Vancouver Canucks,3,Phoenix Coyotes,4,SO,15883,,
2010-03-10,Carolina Hurricanes,3,Washington Capitals,4,OT,18277,,
2010-03-11,Pittsburgh Penguins,3,Carolina Hurricanes,4,OT,16426,,
2010-03-11,Atlanta Thrashers,1,Columbus Blue Jackets,2,,13459,,
2010-03-11,Ottawa Senators,0,Calgary Flames,2,,19289,,
2010-03-11,Florida Panthers,0,Colorado Avalanche,3,,11458,,
2010-03-11,Minnesota Wild,1,Detroit Red Wings,5,,19327,,
2010-03-11,Edmonton Oilers,4,Montreal Canadiens,5,SO,21273,,
2010-03-11,St. Louis Blues,2,New York Islanders,1,SO,11335,,
2010-03-11,Boston Bruins,5,Philadelphia Flyers,1,,19673,,
2010-03-11,Nashville Predators,5,San Jose Sharks,8,,17562,,
2010-03-11,Tampa Bay Lightning,3,Toronto Maple Leafs,4,OT,19110,,
2010-03-12,Nashville Predators,1,Anaheim Ducks,0,,15077,,
2010-03-12,New York Rangers,5,Atlanta Thrashers,2,,15571,,
2010-03-12,Minnesota Wild,3,Buffalo Sabres,2,,18690,,
2010-03-12,Los Angeles Kings,2,Dallas Stars,1,SO,16651,,
2010-03-12,Pittsburgh Penguins,1,New Jersey Devils,3,,17625,,
2010-03-12,Tampa Bay Lightning,3,Washington Capitals,2,,18277,,
2010-03-13,Phoenix Coyotes,4,Carolina Hurricanes,0,,17690,,
2010-03-13,St. Louis Blues,5,Columbus Blue Jackets,1,,16453,,
2010-03-13,Buffalo Sabres,2,Detroit Red Wings,3,OT,20066,,
2010-03-13,Boston Bruins,2,Montreal Canadiens,3,,21273,,
2010-03-13,New Jersey Devils,2,New York Islanders,4,,15583,,
2010-03-13,Chicago Blackhawks,2,Philadelphia Flyers,3,,19858,,
2010-03-13,Florida Panthers,3,San Jose Sharks,2,OT,17562,,
2010-03-13,Edmonton Oilers,4,Toronto Maple Leafs,6,,19243,,
2010-03-13,Ottawa Senators,1,Vancouver Canucks,5,,18810,,
2010-03-14,San Jose Sharks,2,Anaheim Ducks,4,,16317,,
2010-03-14,Phoenix Coyotes,3,Atlanta Thrashers,2,SO,15914,,
2010-03-14,Washington Capitals,4,Chicago Blackhawks,3,OT,22289,,
2010-03-14,Colorado Avalanche,5,Dallas Stars,3,,16246,,
2010-03-14,Nashville Predators,3,Los Angeles Kings,2,,18118,,
2010-03-14,St. Louis Blues,2,Minnesota Wild,4,,18580,,
2010-03-14,Toronto Maple Leafs,1,New York Islanders,4,,12804,,
2010-03-14,Philadelphia Flyers,1,New York Rangers,3,,18200,,
2010-03-14,Pittsburgh Penguins,2,Tampa Bay Lightning,1,,20230,,
2010-03-14,Calgary Flames,1,Vancouver Canucks,3,,18810,,
2010-03-15,Edmonton Oilers,3,Columbus Blue Jackets,5,,13603,,
2010-03-15,Detroit Red Wings,2,Calgary Flames,1,,19289,,
2010-03-15,Boston Bruins,2,New Jersey Devils,3,,15801,,
2010-03-16,Buffalo Sabres,3,Atlanta Thrashers,4,,12540,,
2010-03-16,Boston Bruins,5,Carolina Hurricanes,2,,15832,,
2010-03-16,San Jose Sharks,2,Dallas Stars,8,,18532,,
2010-03-16,Washington Capitals,7,Florida Panthers,3,,15123,,
2010-03-16,Edmonton Oilers,2,Minnesota Wild,4,,18474,,
2010-03-16,Philadelphia Flyers,3,Nashville Predators,4,SO,16585,,
2010-03-16,Montreal Canadiens,3,New York Rangers,1,,18200,,
2010-03-16,Toronto Maple Leafs,4,Ottawa Senators,1,,20405,,
2010-03-16,Colorado Avalanche,5,St. Louis Blues,3,,19150,,
2010-03-16,Phoenix Coyotes,2,Tampa Bay Lightning,1,,14517,,
2010-03-16,New York Islanders,5,Vancouver Canucks,2,,18810,,
2010-03-17,Chicago Blackhawks,2,Anaheim Ducks,4,,15243,,
2010-03-17,Calgary Flames,3,Colorado Avalanche,2,,12770,,
2010-03-17,Pittsburgh Penguins,2,New Jersey Devils,5,,17625,,
2010-03-18,Ottawa Senators,3,Atlanta Thrashers,6,,12718,,
2010-03-18,Pittsburgh Penguins,3,Boston Bruins,0,,17565,,
2010-03-18,Washington Capitals,3,Carolina Hurricanes,4,OT,18144,,
2010-03-18,Philadelphia Flyers,3,Dallas Stars,2,,17529,,
2010-03-18,Phoenix Coyotes,4,Florida Panthers,3,SO,12282,,
2010-03-18,Chicago Blackhawks,3,Los Angeles Kings,0,,18118,,
2010-03-18,Minnesota Wild,0,Nashville Predators,5,,16615,,
2010-03-18,St. Louis Blues,4,New York Rangers,3,,18200,,
2010-03-18,Buffalo Sabres,6,Tampa Bay Lightning,2,,16868,,
2010-03-18,New Jersey Devils,1,Toronto Maple Leafs,2,SO,19183,,
2010-03-18,San Jose Sharks,2,Vancouver Canucks,3,,18810,,
2010-03-19,New York Islanders,4,Anaheim Ducks,5,OT,14665,,
2010-03-19,Minnesota Wild,2,Columbus Blue Jackets,4,,16419,,
2010-03-19,San Jose Sharks,3,Calgary Flames,4,,19289,,
2010-03-19,Detroit Red Wings,2,Edmonton Oilers,3,SO,16839,,
2010-03-20,Philadelphia Flyers,2,Atlanta Thrashers,5,,17024,,
2010-03-20,Ottawa Senators,4,Dallas Stars,5,,17110,,
2010-03-20,Buffalo Sabres,3,Florida Panthers,1,,18217,,
2010-03-20,New York Islanders,0,Los Angeles Kings,1,,18118,,
2010-03-20,St. Louis Blues,1,New Jersey Devils,0,,17625,,
2010-03-20,Columbus Blue Jackets,0,Nashville Predators,1,OT,16363,,
2010-03-20,Chicago Blackhawks,4,Phoenix Coyotes,5,SO,17534,,
2010-03-20,Carolina Hurricanes,3,Pittsburgh Penguins,2,OT,17090,,
2010-03-20,Washington Capitals,3,Tampa Bay Lightning,1,,19844,,
2010-03-20,Montreal Canadiens,2,Toronto Maple Leafs,3,SO,19538,,
2010-03-20,Detroit Red Wings,4,Vancouver Canucks,3,OT,18810,,
2010-03-21,Colorado Avalanche,2,Anaheim Ducks,5,,15528,,
2010-03-21,New York Rangers,1,Boston Bruins,2,,17565,,
2010-03-21,Buffalo Sabres,5,Carolina Hurricanes,3,,15311,,
2010-03-21,Phoenix Coyotes,3,Dallas Stars,2,SO,16114,,
2010-03-21,San Jose Sharks,1,Edmonton Oilers,5,,16839,,
2010-03-21,Tampa Bay Lightning,2,Florida Panthers,5,,14831,,
2010-03-21,Calgary Flames,3,Minnesota Wild,4,,18411,,
2010-03-21,Atlanta Thrashers,3,Philadelphia Flyers,1,,19575,,
2010-03-21,Nashville Predators,3,St. Louis Blues,2,,19150,,
2010-03-22,Pittsburgh Penguins,1,Detroit Red Wings,3,,20066,,
2010-03-22,Colorado Avalanche,3,Los Angeles Kings,4,OT,17845,,
2010-03-22,Ottawa Senators,2,Montreal Canadiens,0,,21273,,
2010-03-23,Boston Bruins,4,Atlanta Thrashers,0,,14042,,
2010-03-23,Anaheim Ducks,1,Calgary Flames,3,,19289,,
2010-03-23,Phoenix Coyotes,0,Chicago Blackhawks,2,,22077,,
2010-03-23,Vancouver Canucks,2,Edmonton Oilers,3,,16839,,
2010-03-23,San Jose Sharks,4,Minnesota Wild,1,,18551,,
2010-03-23,Columbus Blue Jackets,3,New Jersey Devils,6,,14202,,
2010-03-23,Dallas Stars,3,Nashville Predators,1,,15501,,
2010-03-23,Philadelphia Flyers,0,Ottawa Senators,2,,19209,,
2010-03-23,Carolina Hurricanes,2,Tampa Bay Lightning,3,OT,13009,,
2010-03-23,Florida Panthers,4,Toronto Maple Leafs,1,,19158,,
2010-03-24,Montreal Canadiens,2,Buffalo Sabres,3,SO,18690,,
2010-03-24,Los Angeles Kings,3,Colorado Avalanche,4,SO,13667,,
2010-03-24,St. Louis Blues,2,Detroit Red Wings,4,,19625,,
2010-03-24,New York Islanders,0,New York Rangers,5,,18200,,
2010-03-24,Anaheim Ducks,1,Vancouver Canucks,4,,18810,,
2010-03-24,Pittsburgh Penguins,3,Washington Capitals,4,SO,18277,,
2010-03-25,Toronto Maple Leafs,2,Atlanta Thrashers,1,OT,14148,,
2010-03-25,Tampa Bay Lightning,5,Boston Bruins,3,,17565,,
2010-03-25,Washington Capitals,2,Carolina Hurricanes,3,SO,18046,,
2010-03-25,Chicago Blackhawks,3,Columbus Blue Jackets,8,,14573,,
2010-03-25,Florida Panthers,1,Montreal Canadiens,4,,21273,,
2010-03-25,New York Rangers,4,New Jersey Devils,3,SO,17625,,
2010-03-25,Phoenix Coyotes,3,Nashville Predators,4,SO,15970,,
2010-03-25,Calgary Flames,2,New York Islanders,3,,12817,,
2010-03-25,Minnesota Wild,4,Philadelphia Flyers,3,OT,19716,,
2010-03-25,Dallas Stars,0,San Jose Sharks,3,,17562,,
2010-03-25,Los Angeles Kings,1,St. Louis Blues,3,,19150,,
2010-03-26,Ottawa Senators,4,Buffalo Sabres,2,,18690,,
2010-03-26,Minnesota Wild,2,Detroit Red Wings,6,,20066,,
2010-03-26,Anaheim Ducks,3,Edmonton Oilers,2,,16839,,
2010-03-27,Calgary Flames,0,Boston Bruins,5,,17565,,
2010-03-27,Tampa Bay Lightning,1,Buffalo Sabres,7,,18690,,
2010-03-27,Atlanta Thrashers,4,Carolina Hurricanes,0,,16108,,
2010-03-27,New York Islanders,4,Columbus Blue Jackets,3,OT,16972,,
2010-03-27,Dallas Stars,4,Los Angeles Kings,1,,18118,,
2010-03-27,New Jersey Devils,4,Montreal Canadiens,2,,21273,,
2010-03-27,Detroit Red Wings,1,Nashville Predators,0,SO,17113,,
2010-03-27,Florida Panthers,2,Ottawa Senators,3,,18689,,
2010-03-27,Colorado Avalanche,2,Phoenix Coyotes,6,,17188,,
2010-03-27,Philadelphia Flyers,1,Pittsburgh Penguins,4,,17132,,
2010-03-27,Vancouver Canucks,2,San Jose Sharks,4,,17562,,
2010-03-27,New York Rangers,2,Toronto Maple Leafs,3,OT,19405,,
2010-03-28,Columbus Blue Jackets,4,Chicago Blackhawks,2,,22043,,
2010-03-28,New Jersey Devils,1,Philadelphia Flyers,5,,19769,,
2010-03-28,Toronto Maple Leafs,4,Pittsburgh Penguins,5,SO,17104,,
2010-03-28,Colorado Avalanche,3,San Jose Sharks,4,,17562,,
2010-03-28,Edmonton Oilers,1,St. Louis Blues,2,,19150,,
2010-03-28,Calgary Flames,5,Washington Capitals,3,,18277,,
2010-03-29,Dallas Stars,1,Anaheim Ducks,3,,15070,,
2010-03-29,Carolina Hurricanes,4,Atlanta Thrashers,1,,13440,,
2010-03-29,Buffalo Sabres,3,Boston Bruins,2,,17565,,
2010-03-29,Nashville Predators,3,Florida Panthers,2,OT,13679,,
2010-03-29,Los Angeles Kings,2,Minnesota Wild,3,,18284,,
2010-03-30,Tampa Bay Lightning,2,Columbus Blue Jackets,3,,15760,,
2010-03-30,Edmonton Oilers,4,Detroit Red Wings,5,,19343,,
